"";"Cenario.x";"Replicacao";"Soma_DespesaTurnoverDescontado.x";"Soma_DespesaAbsenteismoDescontado.x";"Soma_DespesaMultasDescontado.x";"Soma_DespesaAcoesRegressivasINSSDescontado.x";"Soma_DespesaFAPDescontado.x";"Soma_DespesasImagemContratacaoDescontado.x";"Soma_DespesasReabilitacaoDescontado.x";"Soma_DespesasPlanodeSaudeDescontado.x";"Soma_DespesasReclamatoriasDescontado.x";"Soma_DespesasClimaDescontado.x";"Soma_DespesasMedicasDescontado.x";"Soma_DespesasRefugoERetrabalhoDescontado.x";"Soma_DespesasMPInsumosDescontado.x";"Soma_DespesaPresenteismoDescontado.x";"Soma_DespesasInterrupcaoAcidentesDescontado.x";"Soma_DespesasInterdicaoFiscalizacaoDescontado.x";"Soma_GanhoQualidadeDescontado.x";"Soma_GanhoProdutividadeDescontado.x";"Soma_DespesasSeguroPatrimonialDescontado.x";"Cenario.y";"Soma_DespesaTurnoverDescontado.y";"Soma_DespesaAbsenteismoDescontado.y";"Soma_DespesaMultasDescontado.y";"Soma_DespesaAcoesRegressivasINSSDescontado.y";"Soma_DespesaFAPDescontado.y";"Soma_DespesasImagemContratacaoDescontado.y";"Soma_DespesasReabilitacaoDescontado.y";"Soma_DespesasPlanodeSaudeDescontado.y";"Soma_DespesasReclamatoriasDescontado.y";"Soma_DespesasClimaDescontado.y";"Soma_DespesasMedicasDescontado.y";"Soma_DespesasRefugoERetrabalhoDescontado.y";"Soma_DespesasMPInsumosDescontado.y";"Soma_DespesaPresenteismoDescontado.y";"Soma_DespesasInterrupcaoAcidentesDescontado.y";"Soma_DespesasInterdicaoFiscalizacaoDescontado.y";"Soma_GanhoQualidadeDescontado.y";"Soma_GanhoProdutividadeDescontado.y";"Soma_DespesasSeguroPatrimonialDescontado.y";"CustoTotalCBR";"BeneficioTurnover";"BeneficioAbsenteismo";"BeneficioMultas";"BeneficioAcoesRegressivasINSS";"BeneficioFAP";"BeneficioImagemContratacao";"BeneficioReabilitacao";"BeneficioPlanodeSaude";"BeneficioReclamatorias";"BeneficioClima";"BeneficioDespesasMedicas";"BeneficioRefugoERetrabalho";"BeneficioMPInsumos";"BeneficioPresenteismo";"BeneficioInterrupcaoAcidentes";"BeneficioInterdicaoFiscalizacao";"BeneficioGanhoQualidade";"BeneficioGanhoProdutividade";"BeneficioSeguroPatrimonial";"BeneficioTotalCBR";"RazaoBeneficioCusto"
"70";"ASIS";110;0;0;0;0;-408392,132216591;0;0;-155419,583143825;0;0;-13162,402704282;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437461,072164793;0;0;-160353,803808055;0;0;-12969,1696129157;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-29068,9399482023;0;0;-4934,22066423052;0;0;193,233091366355;0;0;0;0;0;0;0;0;-33809,9275210665;-0,204627727956598
"71";"ASIS";110;0;0;0;0;-408392,132216591;0;0;-155419,583143825;0;0;-13162,402704282;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437461,072164793;0;0;-153039,438266568;0;0;-11618,2144449036;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-29068,9399482023;0;0;2380,14487725639;0;0;1544,1882593784;0;0;0;0;0;0;0;0;-25144,6068115676;-2,07749909470787
"72";"ASIS";111;0;0;0;0;-420022,394062874;0;0;-169831,01934612;0;0;-23400,2955104949;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437467,786832299;0;0;-160353,803808055;0;0;-22960,7849054919;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17445,3927694249;0;0;9477,2155380648;0;0;439,510605003026;0;0;0;0;0;0;0;0;-7528,66662635711;-0,0455657275613564
"73";"ASIS";112;0;0;0;0;-420020,744254019;0;0;-156428,096474341;0;0;-30069,9485949102;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437463,662310162;0;0;-160353,803808055;0;0;-21844,8957601187;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17442,9180561431;0;0;-3925,70733371453;0;0;8225,05283479151;0;0;0;0;0;0;0;0;-13143,5725550661;-0,0795488067077359
"74";"ASIS";112;0;0;0;0;-420020,744254019;0;0;-156428,096474341;0;0;-30069,9485949102;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437463,662310162;0;0;-153039,438266568;0;0;-19569,3857851063;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17442,9180561431;0;0;3388,65820777239;0;0;10500,5628098039;0;0;0;0;0;0;0;0;-3553,69703856684;-0,293613753271825
"75";"ASIS";114;0;0;0;0;-420022,749071146;0;0;-173151,960259668;0;0;-26669,5776758802;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437468,674352979;0;0;-160353,803808055;0;0;-25033,6800324293;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17445,9252818333;0;0;12798,1564516124;0;0;1635,89764345099;0;0;0;0;0;0;0;0;-3011,87118676992;-0,0182287393979965
"76";"ASIS";118;0;0;0;0;-420021,773299748;0;0;-171418,965127561;0;0;-23432,5039913844;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437466,234924484;0;0;-160353,803808055;0;0;-22709,4664809004;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17444,4616247361;0;0;11065,1613195056;0;0;723,03751048398;0;0;0;0;0;0;0;0;-5656,26279474653;-0,0342333831888058
"77";"ASIS";120;0;0;0;0;-437472,614787576;0;0;-149961,340760272;0;0;-17376,2747828702;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437472,614787576;0;0;-160353,803808055;0;0;-19287,6318807553;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-10392,463047783;0;0;-1911,35709788511;0;0;0;0;0;0;0;0;-12303,8201456681;-0,0744663755941491
"78";"ASIS";120;0;0;0;0;-437472,614787576;0;0;-149961,340760272;0;0;-17376,2747828702;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437472,614787576;0;0;-153039,438266568;0;0;-17278,5035598433;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-3078,09750629612;0;0;97,7712230268953;0;0;0;0;0;0;0;0;-2980,32628326923;-0,246240683015074
"79";"ASIS";124;0;0;0;0;-437474,846812723;0;0;-148768,723767567;0;0;-18644,3368517146;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437474,846812723;0;0;-160353,803808055;0;0;-20308,1040549629;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-11585,0800404883;0;0;-1663,76720324834;0;0;0;0;0;0;0;0;-13248,8472437366;-0,0801859604058787
"80";"ASIS";124;0;0;0;0;-437474,846812723;0;0;-148768,723767567;0;0;-18644,3368517146;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437474,846812723;0;0;-153039,438266568;0;0;-18192,6765492376;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-4270,71449900139;0;0;451,660302476968;0;0;0;0;0;0;0;0;-3819,05419652442;-0,31553810705323
"81";"ASIS";125;0;0;0;0;-420021,499446608;0;0;-173192,753627323;0;0;-25958,6624621358;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437465,550291635;0;0;-160353,803808055;0;0;-23965,0222667674;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17444,0508450267;0;0;12838,9498192681;0;0;1993,64019536841;0;0;0;0;0;0;0;0;-2611,46083039013;-0,0158053369394957
"82";"ASIS";131;0;0;0;0;-437479,963192326;0;0;-139625,209787177;0;0;-19805,1178280908;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437479,963192326;0;0;-160353,803808055;0;0;-20834,3626641483;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-20728,5940208781;0;0;-1029,24483605753;0;0;0;0;0;0;0;0;-21757,8388569356;-0,131684906090567
"83";"ASIS";131;0;0;0;0;-437479,963192326;0;0;-139625,209787177;0;0;-19805,1178280908;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437479,963192326;0;0;-153039,438266568;0;0;-18664,1165532995;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-13414,2284793912;0;0;1141,00127479126;0;0;0;0;0;0;0;0;-12273,2272045999;-1,01403925691812
"84";"ASIS";132;0;0;0;0;-420022,988269687;0;0;-173933,766127544;0;0;-26538,4856123505;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437469,272349332;0;0;-160353,803808055;0;0;-23913,6455898713;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17446,2840796451;0;0;13579,9623194886;0;0;2624,84002247918;0;0;0;0;0;0;0;0;-1241,4817376773;-0,00751381638195543
"85";"ASIS";138;0;0;0;0;-437475,956914868;0;0;-158206,306163226;0;0;-24297,558858473;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437475,956914868;0;0;-160353,803808055;0;0;-24404,5489880093;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-2147,49764482887;0;0;-106,990129536258;0;0;0;0;0;0;0;0;-2254,48777436512;-0,013644829930109
"86";"ASIS";139;0;0;0;0;-437469,514968983;0;0;-140863,449667573;0;0;-15244,4301544146;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437469,514968983;0;0;-160353,803808055;0;0;-18092,0957284215;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-19490,3541404823;0;0;-2847,66557400687;0;0;0;0;0;0;0;0;-22338,0197144892;-0,135196333040865
