"Cenario.x";"Replicacao";"Soma_DespesaTurnover.x";"Soma_DespesaAbsenteismo.x";"Soma_DespesaMultas.x";"Soma_DespesaAcoesRegressivasINSS.x";"Cenario.y";"Soma_DespesaTurnover.y";"Soma_DespesaAbsenteismo.y";"Soma_DespesaMultas.y";"Soma_DespesaAcoesRegressivasINSS.y";"CustoTotalCBR";"BeneficioTurnover";"BeneficioAbsenteismo";"BeneficioMultas";"BeneficioAcoesRegressivasINSS";"BeneficioTotalCBR";"RazaoBeneficioCusto"
"SemIniciativa";539;-54304,0946250609;-3495828,54743715;0;-99545,4545454545;"Iniciativa1";-30513,1156441335;-2739147,06389077;0;-70909,0909090909;95454,5454545454;23790,9789809274;756681,483546379;0;28636,3636363636;809108,82616367;8,4763781788575
"SemIniciativa";540;-53785,8533532002;-3446221,59971777;0;-99545,4545454545;"Iniciativa1";-30420,3386502913;-2783015,95431725;0;-70909,0909090909;95454,5454545454;23365,5147029089;663205,645400513;0;28636,3636363636;715207,523739786;7,49265024870252
"SemIniciativa";541;-53059,3006031641;-3449340,67229152;0;-99545,4545454545;"Iniciativa1";-30309,2264754925;-2773184,70154414;0;-70909,0909090909;95454,5454545454;22750,0741276716;676155,970747383;0;28636,3636363636;727542,408511418;7,621872851072
"SemIniciativa";542;-53759,7986158839;-3469460,12677087;0;-99545,4545454545;"Iniciativa1";-30626,67484459;-2739039,28538508;0;-70909,0909090909;95454,5454545454;23133,1237712939;730420,841385789;0;28636,3636363636;782190,328793446;8,1943748730742
"SemIniciativa";543;-52862,2320109947;-3441275,51949553;0;-99545,4545454545;"Iniciativa1";-30496,7211006958;-2793722,47817292;0;-70909,0909090909;95454,5454545454;22365,5109102989;647553,041322608;0;28636,3636363636;698554,91586927;7,31819435672569
"SemIniciativa";544;-53496,838328789;-3486789,54683405;0;-99545,4545454545;"Iniciativa1";-30707,2680570467;-2755767,20269358;0;-70909,0909090909;95454,5454545454;22789,5702717423;731022,344140477;0;28636,3636363636;782448,278048583;8,1970771986042
"SemIniciativa";545;-53526,9281548918;-3398165,51019138;0;-99545,4545454545;"Iniciativa1";-30385,6314567621;-2745917,76552005;0;-70909,0909090909;95454,5454545454;23141,2966981297;652247,744671324;0;28636,3636363636;704025,405005818;7,37550424291809
"SemIniciativa";546;-53627,8461362086;-3473694,11396341;0;-99545,4545454545;"Iniciativa1";-30810,2595950195;-2743779,47497477;0;-70909,0909090909;95454,5454545454;22817,5865411891;729914,638988642;0;28636,3636363636;781368,589166194;8,18576617221727
"SemIniciativa";547;-53253,1032629132;-3483512,82182874;0;-99545,4545454545;"Iniciativa1";-30666,4368423256;-2826011,39163226;0;-70909,0909090909;95454,5454545454;22586,6664205876;657501,43019648;0;28636,3636363636;708724,460253431;7,42473244075023
"SemIniciativa";548;-53182,3448390303;-3435611,12695233;0;-99545,4545454545;"Iniciativa1";-30326,8904218543;-2763488,6904151;0;-70909,0909090909;95454,5454545454;22855,454417176;672122,436537229;0;28636,3636363636;723614,254590768;7,58072076237948
"SemIniciativa";549;-52785,3502298664;-3444454,99869569;0;-99545,4545454545;"Iniciativa1";-30328,4266337569;-2768633,38356496;0;-70909,0909090909;95454,5454545454;22456,9235961095;675821,615130727;0;28636,3636363636;726914,9023632;7,61529897713829
"SemIniciativa";550;-53754,4159269691;-3443632,61552543;0;-99545,4545454545;"Iniciativa1";-30770,5350197881;-2750367,45579136;0;-70909,0909090909;95454,5454545454;22983,880907181;693265,159734068;0;28636,3636363636;744885,404277613;7,80356137814642
"SemIniciativa";551;-52633,7919128093;-3472218,11651663;0;-99545,4545454545;"Iniciativa1";-30306,3792101804;-2754720,63990374;0;-70909,0909090909;95454,5454545454;22327,4127026289;717497,476612884;0;28636,3636363636;768461,252951877;8,05054645949585
"SemIniciativa";552;-53253,1013306738;-3450896,86959519;0;-99545,4545454545;"Iniciativa1";-30587,6829865995;-2793184,84440672;0;-70909,0909090909;95454,5454545454;22665,4183440743;657712,025188474;0;28636,3636363636;709013,807168912;7,42776369415051
"SemIniciativa";553;-53845,7824793736;-3493523,7699508;0;-99545,4545454545;"Iniciativa1";-30445,9053462642;-2770840,10851273;0;-70909,0909090909;95454,5454545454;23399,8771331095;722683,661438069;0;28636,3636363636;774719,902207542;8,11611326122187
"SemIniciativa";554;-53655,1646863108;-3473228,50002269;0;-84545,4545454545;"Iniciativa1";-30172,1714654243;-2755799,34042664;0;-70909,0909090909;95454,5454545454;23482,9932208866;717429,159596049;0;13636,3636363636;754548,516453299;7,90479398189171
"SemIniciativa";555;-53548,3592817428;-3506744,51145563;0;-99545,4545454545;"Iniciativa1";-30187,2528389889;-2799929,93868756;0;-70909,0909090909;95454,5454545454;23361,1064427539;706814,572768064;0;28636,3636363636;758812,042847181;7,94945949649428
"SemIniciativa";556;-53703,8294688263;-3451813,90155782;0;-99545,4545454545;"Iniciativa1";-30513,7352769101;-2743184,86994003;0;-70909,0909090909;95454,5454545454;23190,0941919162;708629,031617787;0;28636,3636363636;760455,489446067;7,96667655610165
"SemIniciativa";557;-53390,9088506053;-3477287,84316153;0;-99545,4545454545;"Iniciativa1";-30349,9031583022;-2801386,72382041;0;-70909,0909090909;95454,5454545454;23041,005692303;675901,119341125;0;28636,3636363636;727578,488669791;7,62225083368353
"SemIniciativa";558;-53410,9137721285;-3470088,32023163;0;-99545,4545454545;"Iniciativa1";-30511,959576585;-2733156,85427045;0;-70909,0909090909;95454,5454545454;22898,9541955434;736931,465961179;0;28636,3636363636;788466,783793086;8,26012821116566
"SemIniciativa";559;-53064,318420717;-3476214,27232062;0;-99545,4545454545;"Iniciativa1";-30656,5664993315;-2778365,97666182;0;-70909,0909090909;95454,5454545454;22407,7519213855;697848,295658797;0;28636,3636363636;748892,411216546;7,8455395460781
"SemIniciativa";560;-53718,5862152966;-3454464,30844692;0;-99545,4545454545;"Iniciativa1";-30782,0037479788;-2763737,86367857;0;-70909,0909090909;95454,5454545454;22936,5824673178;690726,444768356;0;28636,3636363636;742299,390872037;7,77646980913563
"SemIniciativa";561;-53287,692269634;-3501952,64867943;0;-99545,4545454545;"Iniciativa1";-30476,2124189943;-2785275,97803659;0;-70909,0909090909;95454,5454545454;22811,4798506398;716676,670642843;0;28636,3636363636;768124,514129846;8,04701871945554
"SemIniciativa";562;-54170,6013558091;-3460902,70293197;0;-99545,4545454545;"Iniciativa1";-30604,0761404977;-2775258,06635346;0;-70909,0909090909;95454,5454545454;23566,5252153114;685644,636578509;0;28636,3636363636;737847,525430184;7,72983121879241
"SemIniciativa";563;-53597,7100473173;-3443847,02358909;0;-99545,4545454545;"Iniciativa1";-30755,4920508585;-2782792,93916145;0;-70909,0909090909;95454,5454545454;22842,2179964588;661054,084427648;0;28636,3636363636;712532,66606047;7,46462793015731
"SemIniciativa";564;-53713,0970588783;-3505757,45054479;0;-99545,4545454545;"Iniciativa1";-30580,2834925338;-2787975,85913921;0;-70909,0909090909;95454,5454545454;23132,8135663445;717781,591405577;0;28636,3636363636;769550,768608285;8,06196043303918
"SemIniciativa";565;-54924,1178885748;-3466726,95097718;0;-99545,4545454545;"Iniciativa1";-30164,4943239596;-2768159,41984148;0;-70909,0909090909;95454,5454545454;24759,6235646152;698567,531135696;0;28636,3636363636;751963,518336674;7,87771304924135
"SemIniciativa";566;-53678,9600556992;-3481349,5460015;0;-99545,4545454545;"Iniciativa1";-30669,7692179067;-2766789,44376663;0;-70909,0909090909;95454,5454545454;23009,1908377925;714560,102234874;0;28636,3636363636;766205,65670903;8,02691640361841
"SemIniciativa";567;-53774,6117754233;-3456133,95685919;0;-99545,4545454545;"Iniciativa1";-30522,6507996372;-2772990,20256626;0;-70909,0909090909;95454,5454545454;23251,9609757861;683143,754292926;0;28636,3636363636;735032,078905076;7,70033606471984
"SemIniciativa";568;-53503,4486512753;-3417365,88888734;0;-99545,4545454545;"Iniciativa1";-30818,0353616512;-2741799,82446377;0;-70909,0909090909;95454,5454545454;22685,4132896241;675566,064423565;0;28636,3636363636;726887,841349553;7,61501548080484
"SemIniciativa";569;-53663,2563561156;-3458734,77630157;0;-99545,4545454545;"Iniciativa1";-30297,3381944589;-2748831,48425997;0;-70909,0909090909;95454,5454545454;23365,9181616566;709903,292041601;0;28636,3636363636;761905,573839621;7,98186791641508
"SemIniciativa";570;-53347,3224368973;-3472622,00060564;0;-99545,4545454545;"Iniciativa1";-30590,030629902;-2774368,38830903;0;-70909,0909090909;95454,5454545454;22757,2918069952;698253,612296609;0;28636,3636363636;749647,267739968;7,85344756679967
"SemIniciativa";571;-53798,5331492829;-3485561,40106775;0;-99545,4545454545;"Iniciativa1";-30728,1035155479;-2743931,86181152;0;-70909,0909090909;95454,5454545454;23070,429633735;741629,539256232;0;28636,3636363636;793336,33252633;8,31114253122823
"SemIniciativa";572;-53847,6963780514;-3450633,43994321;0;-99545,4545454545;"Iniciativa1";-30719,0040592451;-2727781,39247085;0;-70909,0909090909;95454,5454545454;23128,6923188064;722852,047472368;0;28636,3636363636;774617,103427538;8,11503632162183
"SemIniciativa";573;-53758,7259402901;-3465668,10753913;0;-99545,4545454545;"Iniciativa1";-30149,2743156667;-2770952,58472705;0;-70909,0909090909;95454,5454545454;23609,4516246233;694715,522812081;0;28636,3636363636;746961,338073068;7,82530925600357
"SemIniciativa";574;-53352,7249926792;-3452446,5734746;0;-99545,4545454545;"Iniciativa1";-30434,0173750882;-2761340,38765204;0;-70909,0909090909;95454,5454545454;22918,707617591;691106,185822565;0;28636,3636363636;742661,257076519;7,78026078842068
"SemIniciativa";575;-53602,8222037348;-3486331,43331883;0;-99545,4545454545;"Iniciativa1";-30755,3444733346;-2766492,88777649;0;-70909,0909090909;95454,5454545454;22847,4777304001;719838,545542338;0;28636,3636363636;771322,386909102;8,08052024380964
"SemIniciativa";576;-53303,6610919619;-3487920,54469811;0;-99545,4545454545;"Iniciativa1";-30552,9165285798;-2788607,57418473;0;-70909,0909090909;95454,5454545454;22750,7445633822;699312,970513378;0;28636,3636363636;750700,078713124;7,86447701508987
"SemIniciativa";577;-53430,8730188878;-3470309,89669532;0;-99545,4545454545;"Iniciativa1";-30367,2196369579;-2751382,5654974;0;-70909,0909090909;95454,5454545454;23063,6533819299;718927,33119792;0;28636,3636363636;770627,348216213;8,07323888607462
"SemIniciativa";578;-54080,0834178615;-3523260,38996759;0;-99545,4545454545;"Iniciativa1";-30079,7706946557;-2753265,0291943;0;-70909,0909090909;95454,5454545454;24000,3127232058;769995,360773289;0;28636,3636363636;822632,037132858;8,61804991282042
"SemIniciativa";579;-53326,6966178381;-3480035,51318943;0;-99545,4545454545;"Iniciativa1";-30745,0735181532;-2752344,19474634;0;-70909,0909090909;95454,5454545454;22581,6230996849;727691,318443094;0;28636,3636363636;778909,305179143;8,16000224473388
"SemIniciativa";580;-53240,8058616092;-3470411,17513838;0;-99545,4545454545;"Iniciativa1";-30386,8355540328;-2776702,58662495;0;-70909,0909090909;95454,5454545454;22853,9703075764;693708,588513428;0;28636,3636363636;745198,922457368;7,80684585431529
"SemIniciativa";581;-53567,4589110662;-3452776,03372365;0;-99545,4545454545;"Iniciativa1";-30321,5157340702;-2757240,23244007;0;-70909,0909090909;95454,5454545454;23245,943176996;695535,801283579;0;28636,3636363636;747418,108096939;7,83009446577746
"SemIniciativa";582;-53572,45276904;-3505492,86748236;0;-99545,4545454545;"Iniciativa1";-30649,7379165823;-2785325,8770815;0;-70909,0909090909;95454,5454545454;22922,7148524577;720166,99040086;0;28636,3636363636;771726,068889681;8,08474929312999
"SemIniciativa";583;-53872,1692229928;-3458999,58520295;0;-99545,4545454545;"Iniciativa1";-30705,3964195866;-2757507,03382835;0;-70909,0909090909;95454,5454545454;23166,7728034061;701492,551374596;0;28636,3636363636;753295,687814366;7,89166911043621
"SemIniciativa";584;-53481,9857677015;-3442644,50730211;0;-99545,4545454545;"Iniciativa1";-30834,3493361528;-2764219,54614064;0;-70909,0909090909;95454,5454545454;22647,6364315487;678424,961161463;0;28636,3636363636;729708,961229375;7,64457007002202
"SemIniciativa";585;-53619,0811363228;-3458198,59734777;0;-99545,4545454545;"Iniciativa1";-30719,1950955906;-2788687,13856984;0;-70909,0909090909;95454,5454545454;22899,8860407322;669511,45877793;0;28636,3636363636;721047,708455026;7,55383313619551
"SemIniciativa";586;-53123,6310258405;-3454607,81901302;0;-99545,4545454545;"Iniciativa1";-30422,2875299606;-2786356,25739465;0;-70909,0909090909;95454,5454545454;22701,3434958799;668251,561618363;0;28636,3636363636;719589,268750606;7,53855424405397
"SemIniciativa";587;-53252,636320069;-3450068,7657743;0;-99545,4545454545;"Iniciativa1";-30876,3897723677;-2784976,81444917;0;-70909,0909090909;95454,5454545454;22376,2465477013;665091,951325131;0;28636,3636363636;716104,561509196;7,5020477872392
"SemIniciativa";588;-53429,6834454321;-3431956,2663154;0;-99545,4545454545;"Iniciativa1";-30862,288052355;-2760175,02444023;0;-70909,0909090909;95454,5454545454;22567,3953930771;671781,241875165;0;28636,3636363636;722985,000904606;7,5741285809054
"SemIniciativa";589;-53963,5241612608;-3506879,67010912;0;-99545,4545454545;"Iniciativa1";-30223,9398189718;-2749590,58278143;0;-70909,0909090909;95454,5454545454;23739,584342289;757289,087327693;0;28636,3636363636;809665,035306346;8,48220513178077
"SemIniciativa";590;-53896,4860342934;-3485061,75581447;0;-99545,4545454545;"Iniciativa1";-30717,8127904364;-2783071,99477877;0;-70909,0909090909;95454,5454545454;23178,673243857;701989,7610357;0;28636,3636363636;753804,79791592;7,89700264483345
"SemIniciativa";591;-53745,6304226442;-3417676,30255423;0;-99545,4545454545;"Iniciativa1";-30476,7655429348;-2765638,89113498;0;-70909,0909090909;95454,5454545454;23268,8648797094;652037,411419252;0;28636,3636363636;703942,639935325;7,37463718027484
"SemIniciativa";592;-53644,9320153543;-3390770,37479703;0;-99545,4545454545;"Iniciativa1";-30668,2091490442;-2809602,64004903;0;-70909,0909090909;95454,5454545454;22976,7228663101;581167,734748004;0;28636,3636363636;632780,821250677;6,62913241310233
"SemIniciativa";593;-53702,4506915697;-3440130,65898583;0;-99545,4545454545;"Iniciativa1";-30482,1005296363;-2761442,97152081;0;-70909,0909090909;95454,5454545454;23220,3501619334;678687,687465022;0;28636,3636363636;730544,401263319;7,65332229894906
"SemIniciativa";594;-52792,2025338081;-3459412,4328802;0;-99545,4545454545;"Iniciativa1";-30194,9051340845;-2810682,14434634;0;-70909,0909090909;95454,5454545454;22597,2973997236;648730,288533862;0;28636,3636363636;699963,949569949;7,33295566216137
"SemIniciativa";595;-53195,5525652975;-3442627,3363285;0;-99545,4545454545;"Iniciativa1";-30569,9758692142;-2730193,99469001;0;-70909,0909090909;95454,5454545454;22625,5766960833;712433,341638488;0;28636,3636363636;763695,281970935;8,00061723969551
"SemIniciativa";596;-52757,8100426278;-3430456,0909026;0;-99545,4545454545;"Iniciativa1";-30710,5525470289;-2767732,369596;0;-70909,0909090909;95454,5454545454;22047,2574955989;662723,721306595;0;28636,3636363636;713407,342438557;7,47379120649917
"SemIniciativa";597;-53782,6453639118;-3457802,30427054;0;-99545,4545454545;"Iniciativa1";-30656,7850062365;-2787069,3837037;0;-70909,0909090909;95454,5454545454;23125,8603576754;670732,920566835;0;28636,3636363636;722495,144560874;7,56899675254249
"SemIniciativa";598;-53733,7588467507;-3508659,36830571;0;-99545,4545454545;"Iniciativa1";-30674,3371623408;-2758916,63566656;0;-70909,0909090909;95454,5454545454;23059,42168441;749742,732639148;0;28636,3636363636;801438,517959922;8,39602256910394
"SemIniciativa";599;-53472,6251245479;-3462703,86836359;0;-99545,4545454545;"Iniciativa1";-30419,7058242832;-2751722,17431577;0;-70909,0909090909;95454,5454545454;23052,9193002648;710981,694047815;0;28636,3636363636;762670,976984444;7,98988642555132
"SemIniciativa";600;-53031,1683139014;-3446055,00186962;0;-99545,4545454545;"Iniciativa1";-30765,6127205923;-2739041,30415437;0;-70909,0909090909;95454,5454545454;22265,5555933091;707013,697715252;0;28636,3636363636;757915,616944924;7,94006836799445
"SemIniciativa";601;-53718,1140728155;-3490863,36400036;0;-99545,4545454545;"Iniciativa1";-30522,6428037859;-2789515,08830073;0;-70909,0909090909;95454,5454545454;23195,4712690296;701348,275699637;0;28636,3636363636;753180,11060503;7,89045830157651
"SemIniciativa";602;-53947,5397870911;-3480065,33367558;0;-99545,4545454545;"Iniciativa1";-30241,4935734166;-2767935,79757046;0;-70909,0909090909;95454,5454545454;23706,0462136745;712129,536105115;0;28636,3636363636;764471,945955154;8,00875371953018
"SemIniciativa";603;-53082,2109620968;-3438683,88967473;0;-99545,4545454545;"Iniciativa1";-30496,7761458887;-2775868,21763547;0;-70909,0909090909;95454,5454545454;22585,4348162082;662815,672039254;0;28636,3636363636;714037,470491825;7,4803925480096
"SemIniciativa";604;-53418,630210048;-3427996,95573254;0;-99545,4545454545;"Iniciativa1";-30308,6637300121;-2786589,4359369;0;-70909,0909090909;95454,5454545454;23109,966480036;641407,519795646;0;28636,3636363636;693153,849912046;7,26161176098334
"SemIniciativa";605;-53269,1193261795;-3472135,46719;0;-99545,4545454545;"Iniciativa1";-30814,4518303829;-2738202,41208133;0;-70909,0909090909;95454,5454545454;22454,6674957966;733933,055108673;0;28636,3636363636;785024,086240833;8,22406185585635
"SemIniciativa";606;-53674,4264243542;-3453360,16654374;0;-99545,4545454545;"Iniciativa1";-30525,5692373898;-2788716,32317258;0;-70909,0909090909;95454,5454545454;23148,8571869644;664643,843371159;0;28636,3636363636;716429,064194487;7,50544733918034
"SemIniciativa";607;-53077,3778225622;-3484531,18257893;0;-99545,4545454545;"Iniciativa1";-31014,9953379849;-2753072,7769902;0;-70909,0909090909;95454,5454545454;22062,3824845773;731458,405588732;0;28636,3636363636;782157,151709673;8,19402730362515
"SemIniciativa";608;-53073,8231060856;-3527489,63900184;0;-99545,4545454545;"Iniciativa1";-30612,9262578614;-2743128,10827333;0;-70909,0909090909;95454,5454545454;22460,8968482242;784361,530728508;0;28636,3636363636;835458,791213096;8,75242543175625
"SemIniciativa";609;-52883,3072607677;-3495966,4189455;0;-99545,4545454545;"Iniciativa1";-30748,1333765316;-2754835,30599659;0;-70909,0909090909;95454,5454545454;22135,1738842361;741131,112948908;0;28636,3636363636;791902,650469508;8,29612300491865
"SemIniciativa";610;-53389,6731164616;-3433066,81810968;0;-99545,4545454545;"Iniciativa1";-30420,9518832096;-2763645,79827053;0;-70909,0909090909;95454,5454545454;22968,721233252;669421,019839151;0;28636,3636363636;721026,104708766;7,5536068112347
"SemIniciativa";611;-53425,2014753651;-3487425,67258614;0;-99545,4545454545;"Iniciativa1";-30707,7133983962;-2762516,29228305;0;-70909,0909090909;95454,5454545454;22717,4880769689;724909,38030309;0;28636,3636363636;776263,232016422;8,13228147826728
"SemIniciativa";612;-53517,3099407086;-3470003,21376011;0;-99545,4545454545;"Iniciativa1";-30737,9027434961;-2765476,16364923;0;-70909,0909090909;95454,5454545454;22779,4071972126;704527,050110878;0;28636,3636363636;755942,820944455;7,91940098132286
"SemIniciativa";613;-53566,5954181114;-3480307,98031218;0;-99545,4545454545;"Iniciativa1";-30357,3350368237;-2779226,31202451;0;-70909,0909090909;95454,5454545454;23209,2603812878;701081,668287668;0;28636,3636363636;752927,29230532;7,88780972891287
"SemIniciativa";614;-52855,4476984365;-3465702,35519602;0;-99545,4545454545;"Iniciativa1";-30435,8804198391;-2741646,72751343;0;-70909,0909090909;95454,5454545454;22419,5672785974;724055,627682589;0;28636,3636363636;775111,55859755;8,12021632816481
"SemIniciativa";615;-53634,3021965686;-3448822,30517607;0;-99545,4545454545;"Iniciativa1";-30531,5461212764;-2750222,91724502;0;-70909,0909090909;95454,5454545454;23102,7560752922;698599,387931051;0;28636,3636363636;750338,507642707;7,8606891276855
"SemIniciativa";616;-53128,2792393942;-3432620,01415459;0;-99545,4545454545;"Iniciativa1";-30657,1784512582;-2752787,35259636;0;-70909,0909090909;95454,5454545454;22471,1007881361;679832,661558233;0;28636,3636363636;730940,125982733;7,65746798648577
"SemIniciativa";617;-54134,134632111;-3460418,21368321;0;-99545,4545454545;"Iniciativa1";-30207,2970459717;-2737716,6467566;0;-70909,0909090909;95454,5454545454;23926,8375861393;722701,566926612;0;28636,3636363636;775264,768149115;8,12182138060977
"SemIniciativa";618;-53785,82203847;-3505355,33585632;0;-99545,4545454545;"Iniciativa1";-31024,0183913753;-2759062,85095191;0;-70909,0909090909;95454,5454545454;22761,8036470947;746292,484904407;0;28636,3636363636;797690,652187865;8,35675921339669
"SemIniciativa";619;-52871,8434699602;-3437545,36894776;0;-99545,4545454545;"Iniciativa1";-30742,0746485436;-2760255,0999552;0;-70909,0909090909;95454,5454545454;22129,7688214166;677290,268992555;0;28636,3636363636;728056,401450336;7,62725753900352
"SemIniciativa";620;-53146,2573732757;-3492790,73743109;0;-99545,4545454545;"Iniciativa1";-30623,2478857571;-2752211,87846747;0;-70909,0909090909;95454,5454545454;22523,0094875186;740578,858963618;0;28636,3636363636;791738,2320875;8,29440052663096
"SemIniciativa";621;-53296,6968381682;-3427211,01279284;0;-99545,4545454545;"Iniciativa1";-30641,0360880683;-2797820,6806755;0;-70909,0909090909;95454,5454545454;22655,6607500999;629390,33211734;0;28636,3636363636;680682,356503803;7,13095802051603
"SemIniciativa";622;-53119,1808286175;-3460195,06618965;0;-99545,4545454545;"Iniciativa1";-30770,208397418;-2737519,40223759;0;-70909,0909090909;95454,5454545454;22348,9724311995;722675,66395206;0;28636,3636363636;773661,000019623;8,10502000020557
"SemIniciativa";623;-52857,9048154864;-3437671,59083665;0;-99545,4545454545;"Iniciativa1";-30470,1929436683;-2784649,86149185;0;-70909,0909090909;95454,5454545454;22387,711871818;653021,729344798;0;28636,3636363636;704045,80485298;7,37571795560265
"SemIniciativa";624;-53508,7688798407;-3480700,97352461;0;-99545,4545454545;"Iniciativa1";-30209,8088584579;-2736004,95439857;0;-70909,0909090909;95454,5454545454;23298,9600213828;744696,019126035;0;28636,3636363636;796631,342783782;8,34566168630629
"SemIniciativa";625;-53512,3307122855;-3470273,8184163;0;-99545,4545454545;"Iniciativa1";-30546,0014858768;-2803660,1507646;0;-70909,0909090909;95454,5454545454;22966,3292264087;666613,667651704;0;28636,3636363636;718216,360514476;7,52417139586594
"SemIniciativa";626;-52868,0606927415;-3495182,4959152;0;-99545,4545454545;"Iniciativa1";-30426,2487242219;-2741012,12802483;0;-70909,0909090909;95454,5454545454;22441,8119685196;754170,367890365;0;28636,3636363636;805248,543495249;8,43593712233118
"SemIniciativa";627;-53457,5261150444;-3476429,67603199;0;-99545,4545454545;"Iniciativa1";-30935,5178860426;-2780135,21412559;0;-70909,0909090909;95454,5454545454;22522,0082290019;696294,461906409;0;28636,3636363636;747452,833771774;7,83045825856145
"SemIniciativa";628;-53644,5638247074;-3488414,39623402;0;-99545,4545454545;"Iniciativa1";-30619,399882043;-2777041,01340433;0;-70909,0909090909;95454,5454545454;23025,1639426644;711373,382829696;0;28636,3636363636;763034,910408724;7,99369906142473
"SemIniciativa";629;-52854,4451227223;-3450174,49497612;0;-99545,4545454545;"Iniciativa1";-30614,1117801094;-2724045,84392935;0;-70909,0909090909;95454,5454545454;22240,333342613;726128,651046766;0;28636,3636363636;777005,348025742;8,14005602693635
"SemIniciativa";630;-53178,589309968;-3464471,39567255;0;-99545,4545454545;"Iniciativa1";-31131,8259268029;-2790670,19960635;0;-70909,0909090909;95454,5454545454;22046,763383165;673801,196066196;0;28636,3636363636;724484,323085724;7,58983576565997
"SemIniciativa";631;-53633,5270983647;-3485089,40932026;0;-99545,4545454545;"Iniciativa1";-30434,8093313729;-2758145,14570892;0;-70909,0909090909;95454,5454545454;23198,7177669918;726944,263611335;0;28636,3636363636;778779,345014691;8,15864075729676
"SemIniciativa";632;-53644,4163344106;-3493381,11029739;0;-99545,4545454545;"Iniciativa1";-30504,0565647215;-2743678,34904458;0;-70909,0909090909;95454,5454545454;23140,359769689;749702,761252807;0;28636,3636363636;801479,48465886;8,3964517440452
"SemIniciativa";633;-53458,8627534547;-3458434,15261536;0;-99545,4545454545;"Iniciativa1";-30437,1297354332;-2754459,8573429;0;-70909,0909090909;95454,5454545454;23021,7330180215;703974,295272458;0;28636,3636363636;755632,391926843;7,91614886780502
"SemIniciativa";634;-53028,7386368195;-3444523,90864427;0;-99545,4545454545;"Iniciativa1";-30445,3989653004;-2746125,41230431;0;-70909,0909090909;95454,5454545454;22583,3396715191;698398,496339959;0;28636,3636363636;749618,199647842;7,85314304392977
"SemIniciativa";635;-53960,405045008;-3471891,59987295;0;-99545,4545454545;"Iniciativa1";-30366,6636452143;-2805387,40418657;0;-70909,0909090909;95454,5454545454;23593,7413997937;666504,195686386;0;28636,3636363636;718734,300722543;7,52959743614093
"SemIniciativa";636;-54059,4348071762;-3465949,19426814;0;-99545,4545454545;"Iniciativa1";-30719,6596957275;-2762444,63858465;0;-70909,0909090909;95454,5454545454;23339,7751114486;703504,555683491;0;28636,3636363636;755480,694431304;7,91455965594699
"SemIniciativa";637;-54062,5322451117;-3482444,61010099;0;-99545,4545454545;"Iniciativa1";-30894,8405160788;-2766070,10973445;0;-70909,0909090909;95454,5454545454;23167,6917290329;716374,500366537;0;28636,3636363636;768178,555731933;8,04758486957264
"SemIniciativa";638;-53696,4187852654;-3485546,46503735;0;-99545,4545454545;"Iniciativa1";-30476,4786579579;-2761630,71985498;0;-70909,0909090909;95454,5454545454;23219,9401273075;723915,745182362;0;28636,3636363636;775772,048946033;8,12713575086321
"SemIniciativa";639;-53412,1645934375;-3436980,34460105;0;-99545,4545454545;"Iniciativa1";-30658,7197897501;-2772773,78524502;0;-70909,0909090909;95454,5454545454;22753,4448036874;664206,559356029;0;28636,3636363636;715596,36779608;7,49672385310179
"SemIniciativa";640;-53354,2272128209;-3483800,56734018;0;-99545,4545454545;"Iniciativa1";-30927,8984873357;-2765967,62126785;0;-70909,0909090909;95454,5454545454;22426,3287254852;717832,946072332;0;28636,3636363636;768895,638434181;8,05509716454856
"SemIniciativa";641;-53918,1157099215;-3449500,12090492;0;-99545,4545454545;"Iniciativa1";-30470,5671918691;-2769385,56825027;0;-70909,0909090909;95454,5454545454;23447,5485180524;680114,552654644;0;28636,3636363636;732198,46480906;7,67065058371396
"SemIniciativa";642;-53887,2652788995;-3450343,90396348;0;-99545,4545454545;"Iniciativa1";-30055,6665877671;-2765061,96366212;0;-70909,0909090909;95454,5454545454;23831,5986911324;685281,940301357;0;28636,3636363636;737749,902628853;7,72880850373084
"SemIniciativa";643;-53813,5642601776;-3517203,25499958;0;-99545,4545454545;"Iniciativa1";-30768,730654186;-2758226,2137488;0;-70909,0909090909;95454,5454545454;23044,8336059916;758977,041250779;0;28636,3636363636;810658,238493135;8,49261011754712
"SemIniciativa";644;-52918,9822243084;-3453565,07059248;0;-99545,4545454545;"Iniciativa1";-30484,9100134626;-2774232,82156448;0;-70909,0909090909;95454,5454545454;22434,0722108458;679332,249028002;0;28636,3636363636;730402,684875212;7,65183765107365
"SemIniciativa";645;-53510,4937729727;-3453798,58731536;0;-99545,4545454545;"Iniciativa1";-30508,3232052719;-2758130,43699319;0;-70909,0909090909;95454,5454545454;23002,1705677008;695668,150322168;0;28636,3636363636;747306,684526232;7,82892717122719
"SemIniciativa";646;-53786,8203136535;-3456581,32071752;0;-99545,4545454545;"Iniciativa1";-30572,509431987;-2764399,1098984;0;-70909,0909090909;95454,5454545454;23214,3108816664;692182,210819125;0;28636,3636363636;744032,885337155;7,79463022734162
"SemIniciativa";647;-53179,773582829;-3465389,29572183;0;-99545,4545454545;"Iniciativa1";-30544,9002703177;-2785923,4835979;0;-70909,0909090909;95454,5454545454;22634,8733125113;679465,812123927;0;28636,3636363636;730737,049072802;7,65534051409602
