"Cenario";"Ano";"Replicacao";"Pev_Tipico";"Pev_Trajeto";"Pev_DoenOcup";"Pev_NRelac";"TaxaFaltas";"Pev_Afmenor15";"Pev_Afmaior15";"Pev_Safast";"Pev_Obito";"CustoMedSubstitu";"DiasMedAfast_Men15";"NumeroMultasAPriori_Lei1";"Atendimento_Lei1";"PInvalidez";"Nev_AcaoRegressivaInicial";"PAcaoRegressiva";"PercPresenteismo";"DespesaMedicaMedia";"CustoMedioRefugoRetrabalho";"CustoMedioMPInsumos";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"Crise";"FatorCrise";"CustoMedioMulta_Lei1";"CustoMedioAcaoRegressivaINSS";"NB_91_Inicial";"NB_92_Inicial";"NB_93_Inicial";"NB_94_Inicial";"NB_31_Inicial";"NB_32_Inicial";"CustoTotal";"Nev_Afmenor15_Tipico";"Nev_Afmaior15_Tipico";"Nev_Safast_Tipico";"Nev_Obito_Tipico";"Nev_Afmenor15_Trajeto";"Nev_Afmaior15_Trajeto";"Nev_Safast_Trajeto";"Nev_Obito_Trajeto";"Nev_Afmenor15_DoenOcup";"Nev_Afmaior15_DoenOcup";"Nev_Safast_DoenOcup";"Nev_Obito_DoenOcup";"Nev_Afmenor15_NRelac";"Nev_Afmaior15_NRelac";"Nev_Safast_NRelac";"Nev_Obito_NRelac";"NFaltas";"NSubstituidos";"DespesaTurnover";"NumeroMultas_Lei1";"DespesaMultas";"Nev_AcaoRegressivaINSS";"Nev_AcaoRegressivaINSSAcumulado";"AcoesRegressivasINSS";"DespesaAcoesRegressivasINSS";"NB_91";"NB_92";"NB_93";"NB_94";"NB_31";"NB_32";"NB_91_Acumulado";"NB_92_Acumulado";"NB_93_Acumulado";"NB_94_Acumulado";"NB_31_Acumulado";"NB_32_Acumulado";"HorasPresenteismo";"DespesaPresenteismo";"EventosDespesasMedicas";"DespesasMedicas";"EventosRefugoeRetrabalho";"DespesasRefugoERetrabalho";"EventosMPInsumos";"DespesasMPInsumos";"DiasAbsenteismo";"DespesaAbsenteismo";"CustoTotalDescontado";"DespesaTurnoverDescontado";"DespesaAbsenteismoDescontado";"DespesaMultasDescontado";"DespesaAcoesRegressivasINSSDescontado"
"SemIniciativa";2018;298;0,00501001158089583;0,00504707145331091;0,00494531776310653;0,0050120651095411;4,99781433833929;0,401938630924176;0,299967358488304;0,199949601608539;0,100675644406093;996,887899361689;5,00537676382434;1,9976860716449;0;0,495514625784604;10,0195220813914;0,101187162570535;0,0100196089695308;2481,64572507185;1971,6648456863;2030,16403055127;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;4;2;7;5;4;2;6;5;3;2;7;5;4;2;14993;28;-27912,8611821273;0;0;13,4327193867691;36,7902495615942;4;-60000;5;7;6;10;5;2;11;15;13;21;11;5;240,470615268739;3607,05922903109;30;74449,3717521554;34;67036,6047533341;34;69025,5770387432;15128,1451726233;-1815377,42071479;0;-25375,3283473885;-1650343,10974072;0;-54545,4545454545
"SemIniciativa";2017;299;0,0050081600607635;0,00506260838080438;0,00499041319028848;0,00501134020016431;4,93636734364622;0,38820891400999;0,294875043048257;0,200022006037934;0,100862733594913;1020,81074772289;5,01398685355152;2,02781608422136;0;0,499438443179738;9,93558621798782;0,100499596429904;0,00986925935919578;2468,22656067955;2027,41459958701;2006,17397905983;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;4;2;6;5;4;2;6;5;3;2;6;5;4;2;14809;28;-28582,700936241;0;0;13,4915766476961;23,4271628656839;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;236,862224620699;3552,93336931048;29;71578,570259707;33;66904,6817863712;33;66203,7413089745;14929,3356844852;-1791520,28213823;0;-28582,700936241;-1791520,28213823;0;-45000
"SemIniciativa";2018;299;0,00502271819172463;0,00497505341341751;0,00491550873593458;0,00500242207416715;4,94183295523457;0,399139190682629;0,30694636859863;0,197362545106436;0,099083694236908;1003,73389000919;4,97884994782871;2,01728058804621;0;0,496624319435934;10,0159027848002;0,100409170630261;0,0100422349455635;2501,07104026204;1960,70465444313;1982,82142730891;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;6;5;3;2;6;5;3;2;6;5;3;2;14825;28;-28104,5489202572;0;0;13,449364791539;36,8765276572229;4;-60000;5;7;6;10;5;2;11;15;13;21;11;5;241,013638693523;3615,20458040285;29;72531,0601675991;33;64703,2535966233;33;65433,1071011941;14949,4712486957;-1793936,54984349;0;-25549,5899275066;-1630851,40894862;0;-54545,4545454545
"SemIniciativa";2017;300;0,00498538477212562;0,00506111157972476;0,00500907054098904;0,0049980244483617;4,99310191385921;0,401510625240241;0,296010861560373;0,197431586238153;0,0987073352338225;995,873153603334;4,94106569468889;2,02011699055122;0;0,504544369682637;10,0010475713723;0,0981459359330426;0,0102304969670182;2490,04417090347;1986,38229885872;2005,76969189555;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;7;5;3;2;7;5;3;2;7;5;3;2;14979;28;-27884,4483008934;0;0;13,5681655452396;23,5692131166119;3;-45000;5;8;6;10;5;3;6;9;7;11;6;4;245,531927208437;3682,97890812656;30;74701,325127104;34;67536,9981611963;34;68196,1695244488;15117,3498394513;-1814081,98073415;0;-27884,4483008934;-1814081,98073415;0;-45000
"SemIniciativa";2018;300;0,00506180120002016;0,00497527397251061;0,00486573058031917;0,00493866422093744;5,04374434984486;0,397079013143068;0,295839982734936;0,198802009450226;0,101633011704065;1006,10212331234;4,96441323883731;1,99723063043168;0;0,496297399012291;9,99669646698172;0,0996625050701861;0,00995160887373991;2549,34319647709;1997,34997448376;2001,58949029445;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;4;2;6;5;3;2;6;5;3;2;6;5;3;2;15131;28;-28170,8594527455;0;0;13,4444609851844;37,0136741017963;4;-60000;5;7;6;10;5;2;11;16;13;21;11;6;238,838612969758;3582,57919454637;30;76480,2958943127;34;67909,8991324479;34;68054,0426700113;15255,1103309709;-1830613,23971651;0;-25609,8722297687;-1664193,85428774;0;-54545,4545454545
"SemIniciativa";2017;301;0,00502335813935923;0,00507759269351832;0,00490010760689614;0,0049944709977118;5,06503778991397;0,401207447483329;0,297723671523461;0,199953095671976;0,0979783633387883;994,375510436054;4,95993616657416;2,00637396871435;0;0,497298960324739;10,0307223924796;0,100014842982655;0,00994170735311967;2498,2077125861;2004,25032244111;1993,6549598653;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;4;2;7;5;4;2;6;5;3;2;7;5;3;2;15195;28;-27842,5142922095;0;0;13,4594844048711;23,4902067973507;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;238,600976474872;3579,01464712308;30;74946,231377583;34;68144,5109629978;34;67784,2686354201;15328,9182764975;-1839470,1931797;0;-27842,5142922095;-1839470,1931797;0;-45000
"SemIniciativa";2018;301;0,0048563544797542;0,00505701855454157;0,0050279675182893;0,00495896343706191;4,96661466922303;0,395510218860821;0,296653268591048;0,198503968170607;0,101197087705114;996,289433429242;4,99813285529311;2,01147638112126;0;0,503660944029626;9,91144178224556;0,100715457162014;0,00988601829348729;2571,29642624606;2007,23406743429;2016,20055317599;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;7;5;4;2;6;5;3;2;6;5;3;2;14900;28;-27896,1041360188;0;0;13,5549141604444;37,0451209577951;4;-60000;5;8;6;10;5;3;11;16;13;21;11;6;237,264439043695;3558,96658565542;28;71996,2999348896;32;64231,4901578973;32;64518,4177016317;15024,9533213823;-1802994,39856588;0;-25360,094669108;-1639085,81687807;0;-54545,4545454545
"SemIniciativa";2017;302;0,0050094483438608;0,00493919581028328;0,00494579700368369;0,00493021929601818;5,00764025390071;0,399527031603438;0,29540883869765;0,199128642085997;0,0999744015177567;999,995418437068;5,05480983737689;2,00631888824486;0;0,491810529378099;10,1523020431053;0,0992235830932478;0,00997413038606805;2505,11682948338;1992,05735464978;1997,38867975147;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;6;5;3;2;6;5;3;2;6;5;3;2;15023;28;-27999,8717162379;0;0;13,3771579406715;23,5294599837768;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;239,379129265633;3590,6869389845;29;72648,388055018;33;65737,8927034427;33;65913,8264317985;15149,3702459344;-1817924,42951213;0;-27999,8717162379;-1817924,42951213;0;-45000
"SemIniciativa";2018;302;0,00493939979352391;0,00497447617053187;0,00508476026174141;0,00505336365785828;4,97688847302731;0,401755577858104;0,304043096370543;0,197950811057407;0,0991473462097314;1000,22993081678;4,99105563256358;2,02264496152171;0;0,49983365706623;10,1204854729513;0,100851784604614;0,0100885215645078;2475,48315484946;2015,90644826493;1988,89932071309;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;6;5;3;2;7;5;4;2;7;5;4;2;14931;28;-28006,4380628697;0;0;13,4975048559935;37,0269648397702;4;-60000;5;7;6;10;5;2;11;15;13;21;11;5;242,124517548188;3631,86776322283;30;74264,4946454839;34;68540,8192410076;34;67622,576904245;15060,7674464467;-1807292,0935736;0;-25460,3982389725;-1642992,81233963;0;-54545,4545454545
"SemIniciativa";2017;303;0,00502274905310539;0,00502573043794194;0,00493996041705966;0,00497819312376026;4,95357674717912;0,406553247083004;0,295635383385151;0,197117674045257;0,100096772257796;990,693587299233;5,03333587076958;1,99764780713067;0;0,504726750888864;9,93586220624597;0,0998658302914956;0,00989426073290582;2504,34801418938;2011,42148569946;1986,82460279409;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;7;5;3;2;7;5;3;2;7;5;3;2;14861;28;-27739,4204443785;0;0;13,570901263333;23,5067634695789;3;-45000;5;8;6;10;5;3;6;9;7;11;6;4;237,46225758974;3561,9338638461;30;75130,4404256814;34;68388,3305137818;34;67552,0364949989;15001,9334043815;-1800232,00852579;0;-27739,4204443785;-1800232,00852579;0;-45000
"SemIniciativa";2018;303;0,00500303631881476;0,00499475638190964;0,00501776143104832;0,00498289307631568;4,94402412170836;0,405564532792467;0,298386369740045;0,197932248674561;0,100655923382621;990,181303748244;5,06539230887119;2,02745173430969;0;0,499950290919827;9,85420927730426;0,0991013211453044;0,0100409907033874;2509,86126832559;1976,91191883222;1987,82683493432;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;7;5;3;2;7;5;3;2;7;5;3;2;14832;28;-27725,0765049508;0;0;13,4992543637974;37,0060178333763;4;-60000;5;7;6;10;5;2;11;16;13;21;11;6;240,983776881298;3614,75665321946;30;75295,8380497676;34;67215,0052402956;34;67586,1123877669;14973,8309846484;-1796859,71815781;0;-25204,6150045008;-1633508,83468892;0;-54545,4545454545
"SemIniciativa";2017;304;0,0049724318361184;0,00501202729129058;0,00503347802018623;0,00497000775374882;5,03363080791687;0,396958981219121;0,302516591354387;0,202474760058903;0,100942723445872;1018,67838549622;4,99462787690278;1,97715825367144;0;0,493532036412944;9,91125597319473;0,0997742189432177;0,010031749512497;2507,1730704306;2006,3837662371;1995,91395187406;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;4;2;6;5;4;2;6;5;4;2;6;5;4;2;15101;28;-28522,9947938941;0;0;13,4029805461942;23,3142365193889;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;240,761988299927;3611,4298244989;30;75215,1921129181;34;68217,0480520613;34;67861,0743637179;15220,8710690457;-1826504,52828548;0;-28522,9947938941;-1826504,52828548;0;-45000
"SemIniciativa";2018;304;0,00494211388020243;0,00498053709171614;0,00509476676026404;0,00501234369146447;5,0444631646748;0,400186511282697;0,301409568919483;0,199191061842439;0,0993064739678235;980,241525851329;5,04091521330362;1,99184566127781;0;0,494701987354535;10,0124575159559;0,10010319556475;0,0100455598368648;2518,41634073893;1979,33817940521;1996,21645027358;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;6;5;3;2;7;5;4;2;7;5;3;2;15133;28;-27446,7627238372;0;0;13,420529810318;36,7347663297069;4;-60000;5;7;6;10;5;2;11;15;13;21;11;5;241,093436084756;3616,40154127133;30;75552,4902221678;34;67297,498099777;34;67871,3593093019;15264,0637955459;-1831687,65546551;0;-24951,6024762156;-1665170,59587773;0;-54545,4545454545
"SemIniciativa";2017;305;0,00492119599430992;0,00498651103479691;0,00510868747045994;0,00493412118231077;5,04876074020983;0,398029185198795;0,300397158765757;0,201399530531058;0,10015192297365;998,916038176006;5,03761895620082;2,03999650004306;0;0,49864774017206;10,0368542597082;0,100161693214601;0,00987678106169482;2550,71841098882;1988,10636991492;1987,12271461034;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;6;5;4;2;7;5;4;2;6;5;3;2;15146;28;-27969,6490689282;0;0;13,4797161025809;23,5165703622891;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;237,042745480676;3555,64118221014;30;76521,5523296647;34;67595,6165771073;34;67562,1722967515;15271,940473905;-1832632,8568686;0;-27969,6490689282;-1832632,8568686;0;-45000
"SemIniciativa";2018;305;0,00492542843110168;0,00499341992947803;0,00501353520493822;0,0050409033576488;4,98740173584941;0,401756702019599;0,297857097590254;0,201398454034011;0,101621918592316;1001,70825224373;5,08208715757897;1,96235708521058;0;0,502266920099396;10,0819694965554;0,100761220971716;0,0100461526889405;2496,56519105226;2011,5571396781;2001,21488134134;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;7;5;4;2;7;5;4;2;7;5;4;2;14962;28;-28047,8310628246;0;0;13,5340038014909;37,05057416378;4;-60000;5;8;6;10;5;3;11;16;13;21;11;6;241,107664534571;3616,61496801857;30;74896,9557315677;34;68392,9427490553;34;68041,3059656055;15099,2163532546;-1811905,96239056;0;-25498,0282389314;-1647187,23853687;0;-54545,4545454545
"SemIniciativa";2017;306;0,00497367443576145;0,00502656371122172;0,00506877064195743;0,00502908420696021;5,12778374158638;0,396145650116025;0,300971855247779;0,198634206816031;0,100676729495709;997,08415409834;4,93683680612134;2,02451376733613;0;0,498081055821251;10,0600824098923;0,100014336410173;0,0101428174165201;2491,31637147003;2033,01393207782;2004,57463783343;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;6;5;3;2;7;5;4;2;6;5;3;2;15383;28;-27918,3563147535;0;0;13,4712158373188;23,531298247211;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;243,427617996483;3651,41426994724;30;74739,4911441009;34;69122,4736906459;34;68155,5376863365;15506,420920153;-1860770,51041836;0;-27918,3563147535;-1860770,51041836;0;-45000
"SemIniciativa";2018;306;0,00505590246981636;0,00504183660426842;0,00499926202206988;0,00501728635679809;5,07028219696545;0,395373751426992;0,298072136773502;0,198377997579015;0,0992109234808421;1000,39967353797;5,0118856731228;1,98712974574272;0;0,499225020873693;9,87850576890576;0,100501705835303;0,0100866111871964;2486,18300977834;1981,84210477163;2000,15137389996;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;4;2;6;5;4;2;6;5;3;2;6;5;3;2;15211;28;-28011,1908590632;0;0;13,4883753131054;37,0196735603164;4;-60000;5;7;6;10;5;2;11;15;13;21;11;5;242,078668492714;3631,18002739071;29;72099,3072835719;33;65400,7894574637;33;66004,9953386987;15331,2852561549;-1839754,23073859;0;-25464,7189627848;-1672503,84612599;0;-54545,4545454545
"SemIniciativa";2017;307;0,00500040385785224;0,00499052158125655;0,00496416796162211;0,00504683974255614;5,03301855329276;0,401047866490379;0,295455764168784;0,195887109242916;0,100164977231853;998,578738364931;4,99598875407489;1,98620582670219;0;0,503037476194585;9,98915675232305;0,100494674354007;0,00991548423563301;2476,79871892788;2003,13381331056;2024,85278710883;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;7;5;3;2;6;5;3;2;7;5;3;2;15099;28;-27960,2046742181;0;0;13,5455621429188;23,5347188952418;3;-45000;5;8;6;10;5;3;6;9;7;11;6;4;237,971621655192;3569,57432482788;29;71827,1628489085;33;66103,4158392484;33;66820,1419745915;15233,89169636;-1828067,0035632;0;-27960,2046742181;-1828067,0035632;0;-45000
"SemIniciativa";2018;307;0,00503127201882679;0,00499107845050764;0,00499298662152729;0,00501256980034222;5,04272463323911;0,397778689987499;0,299109971656687;0,20124675872284;0,101941365715278;977,975123234558;4,99084592539861;2,00184898543865;0;0,502542991605;10,0932736257065;0,099414905298087;0,00989764064456814;2515,85211574962;1991,7752070789;2032,71536434299;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;4;2;6;5;4;2;6;5;4;2;6;5;4;2;15128;28;-27383,3034505676;0;0;13,538144874075;37,0728637693168;4;-60000;5;8;6;10;5;3;11;17;13;21;11;7;237,543375469635;3563,15063204453;31;77991,4155882383;35;69712,1322477615;35;71145,0377520045;15252,771148135;-1830332,5377762;0;-24893,9122277888;-1663938,67070563;0;-54545,4545454545
"SemIniciativa";2017;308;0,00498702405313945;0,00494592708651352;0,00505583066235745;0,00498653844125627;4,94907749891895;0,396565127835878;0,299941924056897;0,199034686129297;0,0989884767545177;1011,71689465578;4,99598978346673;2,00839230713819;0;0,50171847965133;9,9366071775461;0,102795849993534;0,00993474211763167;2522,92113538322;2005,409950692;1987,76768505032;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;6;5;3;2;7;5;4;2;6;5;3;2;14847;28;-28328,0730503618;0;0;13,52577719477;23,4623843723161;3;-45000;5;8;6;10;5;3;6;9;7;11;6;4;238,43381082316;3576,5071623474;30;75687,6340614966;34;68183,938323528;34;67584,1012917108;14971,8997445867;-1796627,9693504;0;-28328,0730503618;-1796627,9693504;0;-45000
"SemIniciativa";2018;308;0,00504285695111894;0,00505246918409085;0,00499173770583901;0,0051014405304886;4,97826881182246;0,396024378667947;0,295908170017331;0,198911866433384;0,100616243381579;1001,6029535041;5,00528836625361;1,97714912952447;0;0,502681841517975;10,0015268849295;0,0994708186720711;0,0100871934407919;2496,30903429997;1993,23925382832;2016,67615482368;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;4;2;7;5;4;2;6;5;3;2;7;5;4;2;14935;28;-28044,8826981147;0;0;13,5402276227696;37,0026119950857;4;-60000;5;8;6;10;5;3;11;17;13;21;11;7;242,092642579005;3631,38963868508;29;72392,9619946992;33;65776,8953763345;33;66550,3131091814;15065,1374975226;-1807816,49970271;0;-25495,347907377;-1643469,54518428;0;-54545,4545454545
"SemIniciativa";2017;309;0,00495891092187241;0,0050116531357873;0,00506148152226641;0,00508304782779521;5,02724795648922;0,399188501422067;0,300401514790772;0,198608137537814;0,101322599109723;1009,40715583673;4,94102687345309;1,97021011143392;0;0,505829860218981;9,88029786648224;0,101767272896024;0,0100442429443048;2524,7884762531;2012,92044388711;1989,76534145517;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;7;5;3;2;7;5;4;2;7;5;4;2;15082;28;-28263,4003634285;0;0;13,5874479032847;23,467745769767;3;-45000;5;8;6;10;5;3;6;9;7;11;6;4;241,061830663314;3615,92745994972;30;75743,654287593;34;68439,2950921617;34;67652,0216094758;15215,4077255832;-1825848,92706999;0;-28263,4003634285;-1825848,92706999;0;-45000
"SemIniciativa";2018;309;0,00493212219186042;0,00500706610535506;0,00502078203036814;0,00499551684099194;5,0282534470276;0,402253028459306;0,291733748809003;0,199131272648216;0,0995942727946529;1000,15677201626;4,95467059092138;2,00866984768821;0;0,506710360996936;10,0143435077302;0,100309547973167;0,00997442166532212;2522,05211654781;1967,0113747454;1993,54843025864;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;7;5;3;2;7;5;3;2;7;5;3;2;15085;28;-28004,3896164552;0;0;13,600655414954;37,068401184721;4;-60000;5;8;6;10;5;3;11;17;13;21;11;7;239,386119967731;3590,79179951596;29;73139,5113798864;33;64911,3753665981;33;65787,0981985351;15218,7761059549;-1826253,13271459;0;-25458,5360149593;-1660230,12064962;0;-54545,4545454545
"SemIniciativa";2017;310;0,00501517569886387;0,00494963902080287;0,00498434704849137;0,0050456585006867;4,96707623659152;0,395355588445751;0,299074426625708;0,199757658443427;0,100590209412033;1007,67331244925;5,02745143052424;1,99988900845213;0;0,487408397740051;10,0520743512045;0,0998061838364515;0,00989569159945078;2479,50026773061;1961,71562802549;2029,38619371242;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;4;2;6;5;3;2;6;5;3;2;6;5;4;2;14901;28;-28214,8527485791;0;0;13,3111259661008;23,3632003173053;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;237,496598386819;3562,44897580228;29;71905,5077641876;33;64736,6157248413;33;66969,7443925097;15021,6588343326;-1802599,06011991;0;-28214,8527485791;-1802599,06011991;0;-45000
"SemIniciativa";2018;310;0,00498950822012425;0,00499769831215842;0,00507343360649496;0,00502102730287642;4,96227917240891;0,407459298069185;0,300785468310913;0,199028820159741;0,10062648705245;1007,66677169778;4,98170751705862;1,97562684216021;0;0,504560897483445;9,99091262666112;0,100204798544669;0,00994689694862187;2485,3054268686;1989,95166378407;2016,44510694824;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;7;5;3;2;7;5;4;2;7;5;3;2;14887;28;-28214,669607538;0;0;13,5684134622517;36,931613779557;4;-60000;5;8;6;10;5;3;11;16;13;21;11;6;238,725526766925;3580,88290150387;31;77044,4682329267;35;69648,3082324425;35;70575,5787431885;15026,4878104776;-1803178,53725732;0;-25649,6996432163;-1639253,21568847;0;-54545,4545454545
"SemIniciativa";2017;311;0,00504630107841852;0,0050791037464956;0,00506046929402071;0,00503651354174104;5,06904135553051;0,396157820444013;0,302894534657515;0,20054564173741;0,1010457430371;993,533501817735;5,04809968514011;1,99634261645814;0;0,504155245457475;10,0359104570563;0,102859690476419;0,00989607116296548;2443,61671807267;1961,17386226369;2002,97576435749;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;4;2;7;5;4;2;7;5;4;2;6;5;4;2;15207;28;-27818,9380508966;0;0;13,5623286818621;23,5982391389184;3;-45000;5;8;6;10;5;3;6;9;7;11;6;4;237,505707911172;3562,58561866757;31;75752,1182602529;35;68641,085179229;35;70104,1517525122;15338,2505918136;-1840590,07101764;0;-27818,9380508966;-1840590,07101764;0;-45000
"SemIniciativa";2018;311;0,00501116487975838;0,00503222993810372;0,00502856769853161;0,00506278946239543;4,98313424472178;0,402511651594939;0,298280510927635;0,201538002046829;0,101119756624992;982,850945967499;4,91776883575473;1,97908515881604;0;0,491605204327619;9,84251574914004;0,100008382782076;0,00992802775219387;2532,38628333173;1977,69807213162;2001,57055839551;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;4;2;7;5;4;2;7;5;4;2;7;5;4;2;14949;28;-27519,82648709;0;0;13,3740780649143;36,9723172038327;4;-60000;5;7;6;10;5;2;11;16;13;21;11;6;238,272666052653;3574,08999078979;32;81036,3610666153;36;71197,1305967384;36;72056,5401022382;15086,6975274011;-1810403,70328814;0;-25018,0240791727;-1645821,54844376;0;-54545,4545454545
"SemIniciativa";2017;312;0,00502507479389307;0,00496738353832093;0,00506292537987014;0,00494189948507168;4,94741517398417;0,399988110661857;0,300950227293287;0,2005319869682;0,0982589831521081;1001,32033152908;5,0145045567712;2,01118677194372;0;0,498419008010297;10,017814113854;0,0988463970454694;0,0101061677792492;2486,81977513575;1999,34118160983;1999,76707440283;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;4;2;6;5;3;2;7;5;4;2;6;5;3;2;14842;28;-28036,9692828142;0;0;13,4762851201545;23,4940992340084;3;-45000;5;7;6;10;5;2;6;8;7;11;6;3;242,548026701981;3638,22040052971;32;79578,2328043441;36;71976,2825379538;36;71991,6146785019;14972,3771184761;-1796685,25421713;0;-28036,9692828142;-1796685,25421713;0;-45000
"SemIniciativa";2018;312;0,00502699613883654;0,00501666361603394;0,00497505755536431;0,00491534806262171;5,02857920755396;0,402342924616584;0,301558445403366;0,199352467409146;0,100667033085145;1003,46794368711;5,02185242225276;2,01008969922912;0;0,506235094020902;9,94302436185751;0,0986075808770765;0,0101301937295246;2513,08909117445;1992,53796363725;1965,71971245067;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;4;2;7;5;4;2;7;5;3;2;6;5;3;2;15086;28;-28097,1024232391;0;0;13,5935264103135;37,0876256443219;4;-60000;5;8;6;10;5;3;11;16;13;21;11;6;243,12464950859;3646,86974262886;31;77905,761826408;35;69738,8287273036;35;68800,1899357735;15221,5900154008;-1826590,8018481;0;-25542,8203847628;-1660537,09258918;0;-54545,4545454545
"SemIniciativa";2017;313;0,00496017948345375;0,0050017781174842;0,00500813944068469;0,00497870312521823;4,95117396044898;0,403186295393525;0,302530652027564;0,199299930813124;0,101532531516979;1015,49261707005;5,04267600943299;1,9950036463387;0;0,51155641809115;10,0202190941294;0,0999047273377115;0,010032197854123;2496,57383980132;1999,00784164555;1974,2659036568;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;6;5;3;2;7;5;3;2;7;5;3;2;7;5;3;2;14854;28;-28433,7932779614;0;0;13,6733462713673;23,6935653654967;3;-45000;5;8;6;10;5;3;6;9;7;11;6;4;240,772748498951;3611,59122748426;29;72400,6413542383;33;65967,2587743031;33;65150,7748206743;14990,1522522547;-1798818,27027056;0;-28433,7932779614;-1798818,27027056;0;-45000
"SemIniciativa";2018;313;0,00505594218097623;0,00495014608912417;0,00505312638850852;0,00510721120088166;4,93995662555545;0,395699911808953;0,303793939997814;0,197084781254025;0,0988228566791787;991,976020928442;4,97244508471655;2,01679565463654;0;0,498674441044616;9,97023585117792;0,0997701196384112;0,009993792256223;2478,81206294815;2009,28607247137;1966,15641344163;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;0;7;5;3;2;6;5;3;2;6;5;3;2;7;5;4;2;14820;28;-27775,3285859964;0;0;13,4801166156692;37,1736819811659;4;-60000;5;7;6;10;5;2;11;16;13;21;11;6;239,851014149352;3597,76521224028;29;71885,5498254965;33;66306,4403915553;33;64883,1616435739;14949,2835722026;-1793914,02866432;0;-25250,2987145422;-1630830,93514938;0;-54545,4545454545
