"";"Cenario";"Ano";"Replicacao";"CustoMedSubstitu";"DiasMedAfast_Men15";"PInvalidez";"PAcaoRegressiva";"PercPresenteismo";"DespesaMedicaMedia";"CustoMedioRefugoRetrabalho";"CustoMedioMPInsumos";"PReclamatoria";"CustoMedioReclamatorias";"PercentualReabilitacao";"CustoMedioReabilitacao";"SavingProdutividade";"VarVolumeVendaQualidade";"CustoMedSubstituporTempo";"GanhoImagemReceitaEsperado";"NumeroMultasAPriori_Lei1";"NumeroMultasAPriori_Lei2";"NumeroMultasAPriori_Lei3";"NumeroMultasAPriori_Lei4";"NumeroMultasAPriori_Lei5";"CustoMedioMulta_Lei1";"CustoMedioMulta_Lei2";"CustoMedioMulta_Lei3";"CustoMedioMulta_Lei4";"CustoMedioMulta_Lei5";"Atendimento_Lei1";"Atendimento_Lei2";"Atendimento_Lei3";"Atendimento_Lei4";"Atendimento_Lei5";"DiasInterrupcaoAcidenteObito";"DiasInterrupcaoAcidenteOutros";"LucroCessanteDiario";"EventoInterdicao";"DiasInterdicaoFiscalizacao";"CustoMedio_NB_91";"CustoMedio_NB_92";"CustoMedio_NB_93";"CustoMedio_NB_94";"Pev_Afmenor15_Tipico";"Pev_Afmaior15_Tipico";"Pev_Safast_Tipico";"Pev_Obito_Tipico";"Pev_Afmenor15_Trajeto";"Pev_Afmaior15_Trajeto";"Pev_Safast_Trajeto";"Pev_Obito_Trajeto";"Pev_Afmenor15_DoenOcup";"Pev_Afmaior15_DoenOcup";"Pev_Safast_DoenOcup";"Pev_Obito_DoenOcup";"Pev_Afmenor15_NRelac";"Pev_Afmaior15_NRelac";"Pev_Safast_NRelac";"Pev_Obito_NRelac";"TaxaFaltas";"Beta0ReajustePlano";"BetaFreqReajustePlano";"BetaGravReajustePlano";"Beta0TempoContratacao";"BetaPIBTempoContratacao";"BetaFreqTempoContratacao";"BetaGravTempoContratacao";"TempoContratacaoPadrao";"Beta0IFrequenciaFAP";"Beta1IFrequenciaFAP";"Beta0IGravidadeFAP";"Beta1IGravidadeFAP";"Beta0ICustoFAP";"Beta1ICustoFAP";"Beta0DesligVoluntarios";"BetaPIBDesigVoluntarios";"BetaFreqDesligVoluntarios";"BetaGravDesligVoluntarios";"GanhoQualidade";"GanhoProdutividade";"FatorB91";"FatorB92";"FatorB93";"FatorB94";"LucroCessanteAcidenteObito";"LucroCessanteAcidenteOutros";"LucroCessanteInterdicaoFiscalizacao";"TempoComputadoMedio";"DespesasSeguroPatrimonial";"Funcionarios";"FolhadePagamento";"RATTabela";"DiasUteis";"HorasPorDia";"CustoMDO";"Crise";"FatorCrise";"NB_91_Inicial";"NB_92_Inicial";"NB_93_Inicial";"NB_94_Inicial";"NB_31_Inicial";"NB_32_Inicial";"VarPIB";"DesligamentosInvoluntarios";"FuncDesligadosInicial";"DespesasPlanoInicial";"ProducaoProjetada";"MargemMedUnitaria";"TFrMaximaImagem";"TGrMaximaImagem";"Beta0Multa1";"Beta0Multa2";"Beta0Multa3";"Beta0Multa4";"Beta0Multa5";"Beta1Multa1";"Beta1Multa2";"Beta1Multa3";"Beta1Multa4";"Beta1Multa5";"CustoTotal";"Nev_Afmenor15_Tipico";"Nev_Afmaior15_Tipico";"Nev_Safast_Tipico";"Nev_Obito_Tipico";"Nev_Afmenor15_Trajeto";"Nev_Afmaior15_Trajeto";"Nev_Safast_Trajeto";"Nev_Obito_Trajeto";"Nev_Afmenor15_DoenOcup";"Nev_Afmaior15_DoenOcup";"Nev_Safast_DoenOcup";"Nev_Obito_DoenOcup";"Nev_Afmenor15_NRelac";"Nev_Afmaior15_NRelac";"Nev_Safast_NRelac";"Nev_Obito_NRelac";"NFaltas";"NSubstituidos";"DespesaTurnover";"NumeroMultas_Lei1";"NumeroMultas_Lei2";"NumeroMultas_Lei3";"NumeroMultas_Lei4";"NumeroMultas_Lei5";"DespesaMultas";"EventosNBs";"NB_91";"NB_92";"NB_94";"NB_93";"NB_91_Acumulado";"NB_92_Acumulado";"NB_93_Acumulado";"NB_94_Acumulado";"HorasPresenteismo";"DespesaPresenteismo";"EventosDespesasMedicas";"DespesasMedicas";"EventosRefugoeRetrabalho";"DespesasRefugoERetrabalho";"EventosMPInsumos";"DespesasMPInsumos";"EventosIndiceFrequenciaAmpliado";"IndiceFrequenciaAmpliado";"IndiceGravidadeAmpliado";"PercDesligamentoVoluntarios";"DesligamentosVoluntarios";"DespesasClima";"FuncionariosDesligados";"TurnoverGeral";"NReclamatorias";"DespesasReclamatorias";"ReajustePlanoEstimado";"DespesasPlanodeSaude";"EventosReabilitacao";"DespesasReabilitacao";"TempoContratacaoEstimado";"DespesasImagemContratacao";"DespesasInterrupcaoAcidentes";"DespesasInterdicaoFiscalizacao";"HorasHomemExposicaoRisco";"EventosTaxasFrequenciaeGravidade";"TaxaFrequencia";"TaxaGravidade";"DiasAbsenteismo";"DespesaAbsenteismo";"NB_AcaoRegressivaINSSAcumulado";"AcoesRegressivasINSS_B91";"AcoesRegressivasINSS_B92";"AcoesRegressivasINSS_B93";"AcoesRegressivasINSS_B94";"AcoesRegressivasINSS";"CustoMedioPonderadoAcaoRegressiva";"DespesaAcoesRegressivasINSS";"HouveGanhoImagemReceita";"GanhoImagemReceita";"CustoTotalBeneficiosFAP";"EventosFrequenciaFAP";"FolhaSalarialMediaFAP";"FuncionariosMedioFAP";"TurnoverGeralMedioFAP";"CustoBeneficiosFAP_Ultimos2Anos";"DenomIndiceGravidadeFAP";"IndiceFrequenciaFAP";"PercentilFrequenciaFAP";"IndiceGravidadeFAP";"PercentilGravidadeFAP";"IndiceCustoFAP";"PercentilCustoFAP";"FAPSemAjuste";"FAP";"RATAjustado";"DespesaFAP";"CustoTotalDescontado";"DespesaTurnoverDescontado";"DespesaAbsenteismoDescontado";"DespesaMultasDescontado";"DespesaAcoesRegressivasINSSDescontado";"DespesaFAPDescontado";"DespesasImagemContratacaoDescontado";"DespesasReabilitacaoDescontado";"DespesasPlanodeSaudeDescontado";"DespesasReclamatoriasDescontado";"DespesasClimaDescontado";"DespesasMedicasDescontado";"DespesasRefugoERetrabalhoDescontado";"DespesasMPInsumosDescontado";"DespesaPresenteismoDescontado";"DespesasInterrupcaoAcidentesDescontado";"DespesasInterdicaoFiscalizacaoDescontado";"DespesasSeguroPatrimonialDescontado";"GanhoQualidadeDescontado";"GanhoProdutividadeDescontado"
"713";"Iniciativa1";2018;38;0;1,66013831082864;0;0;0;73,6281446409102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609,052823020417;0;0;0;0,0785328120752862;0,00270897558476533;0,0202980912554698;0;0,000149995281495477;0,000149995281495477;0;0;0;0;0;0;0;0;0;0;2,11677930115517;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;16;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;438;1;0;0;0;0;0;0;0;1;2;0;0;0;4;0;0;0;0;0;21;-1546,19103745911;21;0;21;0;21;101,449275362319;32,0772946859903;0,13220022506494;27;0;28;0,135265700483092;0;0;-0,1796379842374;-44135,2385430433;0;0;0;0;0;0;475437,6;21;44,17;0;464,562212973258;-45437,50344277;4;0;0;0;0;0;0;0;TRUE;0;1218,10564604083;5;5284226,59;208;0,285489850241546;14738,7498190243;500;24,0384615384615;12,2615690670643;2,40384615384615;43,6251963045013;0,00278919716404976;8,35213800251865;0,547139360522019;0,773569680261009;0,0232070904078303;-129270,64740783;12727,2727272727;0;-41306,8213116091;0;0;-117518,770370754;0;0;-40122,9441300394;0;0;-1405,62821587192;0;0;0;0;0;0;0;0
"714";"Iniciativa1";2019;38;0;1,89838158925588;0;0;0;195,352247489364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3261,42364246433;0;0;0;0,145358586660782;0,00765928328692087;0,0695960490966406;0;0,00116751802223606;0,00116751802223606;0;0;0;0;0;0;0;0;0;0;2,38386799587535;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,03;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;30;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;493;2;0;0;0;0;0;0;0;2;5;0;0;0;9;0;0;0;0;0;46;-8986,20338451076;46;0;46;0;46;222,222222222222;47,2946859903382;0,13220022506494;27;0;29;0,140096618357488;0;0;0,0798463832083017;-47659,277712741;0;0;0;0;0;0;475437,6;46;96,753;0;549,951447677676;-53789,1806509221;9;0;0;0;0;0;0;0;TRUE;0;16307,1182123217;4;5284226,59;207;0,135265700483092;3491,92246506515;400;19,3236714975845;10,4926619865721;1,93236714975845;36,1598676596764;0,000660819971587393;8,29940725819456;0,459945532277352;0,729972766138676;0,0218991829841603;-122631,524209591;11570,2479338843;0;-44453,8683065472;0;0;-101348,367115364;0;0;-39387,8328204471;0;0;-7426,61436736426;0;0;0;0;0;0;0;0
"715";"Iniciativa1";2017;39;0;1,77178377304508;0;0;0;129,381771658805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1640,32971466507;0;0;0;0,109811165132761;0,00495886803934901;0,0420057717543724;0;0,000484055522589139;0,000484055522589139;0;0;0;0;0;0;0;0;0;0;2,24194228991264;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;140929;23;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;464;1;0;0;0;0;0;0;0;1;2;0;0;0;2;0;0;0;0;0;33;-4269,59846474058;33;0;33;0;33;159,420289855072;38,8888888888889;0,13220022506494;27;0;28;0,135265700483092;0;0;-0,0634878388093237;-53799,71;0;0;0;0;0;0;475437,6;33;69,41;0;504,751026780037;-49368,2565576633;2;0;0;0;0;0;0;0;TRUE;0;3280,65942933014;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;140929;0;-49368,2565576633;0;0;-201154,65360153;0;0;-53799,71;0;0;-4269,59846474058;0;0;0;0;0;0;0;0
"716";"Iniciativa1";2018;39;0;1,95271480946087;0;0;0;223,9337683111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4026,71580223371;0;0;0;0,160622148750759;0,00883313788575105;0,0817624610483119;0;0,00153445111825595;0,00153445111825595;0;0;0;0;0;0;0;0;0;0;2,44477963607499;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;33;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;506;2;0;0;0;0;0;0;0;2;5;0;0;0;7;0;0;0;0;0;52;-11644,5559521772;52;0;52;0;52;251,207729468599;50,6763285024155;0,13220022506494;27;0;29;0,140096618357488;0;0;0,137509575974013;-61197,6853096249;0;0;0;0;0;0;475437,6;52;109,373;0;570,439588712209;-55793,0672193851;7;0;0;0;0;0;0;0;TRUE;0;20133,5790111686;5;5284226,59;208;0,285489850241546;15745,5924293301;500;24,0384615384615;12,2615690670643;2,40384615384615;43,6251963045013;0,00297973452900894;8,35685858358456;0,547153522265216;0,773576761132608;0,0232073028339782;-129270,64740783;12727,2727272727;0;-50720,970199441;0;0;-117518,770370754;0;0;-55634,2593723863;0;0;-10585,9599565247;0;0;0;0;0;0;0;0
"717";"Iniciativa1";2019;39;0;1,55788395846586;0;0;0;30,5379751527763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155,078326489554;0;0;0;0,050185262814236;0,00104939796213667;0,00659874973832786;0;3,470376141509e-05;3,470376141509e-05;0;0;0;0;0;0;0;0;0;0;2,00214445525542;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,03;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;414;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;11;-335,91772668054;11;0;11;0;11;53,1400966183575;25,2657004830918;0,13220022506494;27;0;27;0,130434782608696;0;0;-0,295788129665476;-43096,1364320346;0;0;0;0;0;0;475437,6;11;23,137;0;429,578839584659;-42015,8795904751;7;0;0;0;0;0;0;0;TRUE;0;0;7;5284226,59;207;0,13768115942029;23414,2384404987;700;33,8164251207729;15,9300906477896;3,3816425120773;59,1074788634731;0,00443096790830439;8,39281302650436;0,727763862248771;0,863881931124385;0,0259164579337316;-122632,64671749;11570,2479338843;0;-34723,8674301447;0;0;-101349,294807843;0;0;-35616,6416793674;0;0;-277,61795593433;0;0;0;0;0;0;0;0
"718";"Iniciativa1";2017;40;0;1,93329526326392;0;0;0;213,708513238879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3750,28264197533;0;0;0;0,155166448913454;0,00841303867541658;0,0774018113175003;0;0,00139953160578684;0,00139953160578684;0;0;0;0;0;0;0;0;0;0;2,42300885926199;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;140929;32;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;502;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;50;-10685,4256619439;50;0;50;0;50;241,545893719807;49,5652173913044;0,13220022506494;27;0;29;0,140096618357488;0;0;0,118563098350994;-53799,71;0;0;0;0;0;0;475437,6;50;105,166;0;563,865448424445;-55150,0693310146;5;0;0;0;0;0;0;0;TRUE;0;18751,4132098766;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;140929;0;-55150,0693310146;0;0;-201154,65360153;0;0;-53799,71;0;0;-10685,4256619439;0;0;0;0;0;0;0;0
"719";"Iniciativa1";2018;40;0;1,77054786450976;0;0;0;128,74590947071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1626,30343667643;0;0;0;0,109464361346134;0,00493295592462451;0,0417459941527607;0;0,000478897701126267;0,000478897701126267;0;0;0;0;0;0;0;0;0;0;2,24055674317364;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;23;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;464;1;0;0;0;0;0;0;0;1;2;0;0;0;7;0;0;0;0;0;33;-4248,61501253344;33;0;33;0;33;159,420289855072;38,8888888888889;0,13220022506494;27;0;28;0,135265700483092;0;0;-0,0634878388093237;-50384,0826835316;0;0;0;0;0;0;475437,6;33;69,41;0;504,722600883725;-49365,4763019182;7;0;0;0;0;0;0;0;TRUE;0;3252,60687335286;8;5284226,59;208;0,287905309178744;31216,3462098766;800;38,4615384615385;17,6728562443336;3,84615384615385;66,4624824544336;0,00590745791805204;8,4293932048096;0,8136229978691;0,90681149893455;0,0272043449680365;-129270,64740783;12727,2727272727;0;-44877,7057290165;0;0;-117518,770370754;0;0;-45803,7115304833;0;0;-3862,37728412131;0;0;0;0;0;0;0;0
"720";"Iniciativa1";2019;40;0;2,04498206768264;0;0;0;272,61267286072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5370,11873114599;0;0;0;0,186546156965172;0,0108345074710459;0,10260194157193;0;0,00221836121540881;0,00221836121540881;0;0;0;0;0;0;0;0;0;0;2,54821819554863;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,03;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;39;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;527;2;0;0;0;0;0;0;0;2;5;0;0;0;12;0;0;0;0;0;62;-16901,9857173646;62;0;62;0;62;299,51690821256;56,3285024154589;0,13220022506494;27;0;29;0,140096618357488;0;0;0,233889483882417;-62168,3897782719;0;0;0;0;0;0;475437,6;62;130,406;0;606,754300639623;-59344,9054923788;12;0;0;0;0;0;0;0;TRUE;0;26850,59365573;7;5284226,59;207;0,13768115942029;22004,0200832295;700;33,8164251207729;15,9300906477896;3,3816425120773;59,1074788634731;0,00416409472766941;8,38620121845415;0,72774402682462;0,86387201341231;0,0259161604023693;-143753,923043631;11570,2479338843;0;-49045,3764399825;0;0;-118804,895077381;0;0;-51378,8345274974;0;0;-13968,5832374914;0;0;0;0;0;0;0;0
"721";"Iniciativa1";2017;41;0;1,94251350414556;0;0;0;218,561157535152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3881,14745633357;0;0;0;0,157756177037762;0,00861238975493216;0,0794702988024134;0;0,00146309805857007;0,00146309805857007;0;0;0;0;0;0;0;0;0;0;2,4333432029597;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;140929;33;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;504;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;51;-11146,6190342928;51;0;51;0;51;246,376811594203;50,1449275362319;0,13220022506494;27;0;29;0,140096618357488;0;0;0,12844821711083;-53799,71;0;0;0;0;0;0;475437,6;51;107,27;0;568,102945636804;-55564,5268327192;5;0;0;0;0;0;0;0;TRUE;0;19405,7372816678;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;140929;0;-55564,5268327192;0;0;-201154,65360153;0;0;-53799,71;0;0;-11146,6190342928;0;0;0;0;0;0;0;0
"722";"Iniciativa1";2018;41;0;2,12221818182784;0;0;0;313,434416576647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6518,44368220558;0;0;0;0,208248868042699;0,012513925347334;0,120139128260731;0;0,00282797518887781;0,00282797518887781;0;0;0;0;0;0;0;0;0;0;2,63480570793842;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;43;3;25;0;1;1;0;0;0;0;0;0;0;0;0;0;545;4;0;0;0;0;0;0;0;3;7;0;0;0;12;0;0;0;0;0;71;-22253,843576942;71;0;71;0;73;352,657004830918;64,2512077294686;0,13220022506494;27;0;31;0,14975845410628;0;0;0,368986106933512;-73651,0555470519;0;0;0;0;0;0;475437,6;71;149,336;0;638,377600000425;-62437,8900990732;12;0;0;0;0;0;0;0;TRUE;0;45629,1057754391;8;5284226,59;208;0,287905309178744;31870,6702816678;800;38,4615384615385;17,6728562443336;3,84615384615385;66,4624824544336;0,00603128381019479;8,43246100288712;0,813632201263333;0,906816100631666;0,02720448301895;-129270,64740783;12727,2727272727;0;-56761,7182718847;0;0;-117518,770370754;0;0;-66955,5050427745;0;0;-20230,7668881291;0;0;0;0;0;0;0;0
"723";"Iniciativa1";2019;41;0;1,96568968038991;0;0;0;230,770483805125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4212,89988066051;0;0;0;0,164267421357074;0,00911409262181804;0,0846820656224992;0;0,00162663598807919;0,00162663598807919;0;0;0;0;0;0;0;0;0;0;2,45932544555274;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,03;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;34;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;509;2;0;0;0;0;0;0;0;2;5;0;0;0;17;0;0;0;0;0;54;-12461,6061254768;54;0;54;0;54;260,869565217391;51,7391304347826;0,13220022506494;27;0;29;0,140096618357488;0;0;0,15563229370038;-85113,5382552937;0;0;0;0;0;0;475437,6;54;113,58;0;575,833449133257;-56320,6253044102;17;0;0;0;0;0;0;0;TRUE;0;21064,4994033026;12;5284226,59;207;0,144927536231884;65034,8430571069;1200;57,9710144927536;24,9924717498187;5,79710144927536;97,3534975364677;0,0123073532047586;8,58795121006328;1,1742461312436;1,1742461312436;0,0352273839373079;-143754,652535939;11570,2479338843;0;-46545,9713259588;0;0;-118805,497963586;0;0;-70341,7671531353;0;0;-10298,8480375841;0;0;0;0;0;0;0;0
"724";"Iniciativa1";2017;42;0;1,95961132534088;0;0;0;227,56723183999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4125,53996634416;0;0;0;0,162559703664036;0,00898244842293206;0,0833137534838266;0;0,00158325732065842;0,00158325732065842;0;0;0;0;0;0;0;0;0;0;2,45251115083172;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;140929;34;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;508;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;53;-12061,0632875195;53;0;53;0;53;256,038647342995;51,256038647343;0,13220022506494;27;0;29;0,140096618357488;0;0;0,147394694733849;-53799,71;0;0;0;0;0;0;475437,6;53;111,476;0;574,62678506159;-56202,6049373215;5;0;0;0;0;0;0;0;TRUE;0;20627,6998317208;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;140929;0;-56202,6049373215;0;0;-201154,65360153;0;0;-53799,71;0;0;-12061,0632875195;0;0;0;0;0;0;0;0
"725";"Iniciativa1";2018;42;0;2,03978702869672;0;0;0;269,868765363454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5293,49003316202;0;0;0;0,185086442786816;0,0107216496466019;0,101424695752879;0;0,00217835193816516;0,00217835193816516;0;0;0;0;0;0;0;0;0;0;2,54239416480405;-0,726614555615006;0;0,0170518298607175;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;38;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;526;2;0;0;0;0;0;0;0;2;5;0;0;0;10;0;0;0;0;0;61;-16461,9946871707;61;0;61;0;61;294,685990338164;55,7971014492754;0,13220022506494;27;0;29;0,140096618357488;0;0;0,224828125019234;-65895,3979258785;0;0;0;0;0;0;475437,6;61;128,303;0;603,511907090475;-59027,7762383456;10;0;0;0;0;0;0;0;TRUE;0;26467,4501658101;8;5284226,59;208;0,287905309178744;33092,6328317208;800;38,4615384615385;17,6728562443336;3,84615384615385;66,4624824544336;0,00626253100015546;8,43819017368103;0,813649388775715;0,906824694387857;0,0272047408316357;-129270,64740783;12727,2727272727;0;-53661,6147621324;0;0;-117518,770370754;0;0;-59904,9072053441;0;0;-14965,4497156097;0;0;0;0;0;0;0;0
