"";"Cenario";"Ano";"Replicacao";"CustoMedSubstitu";"DiasMedAfast_Men15";"PInvalidez";"PAcaoRegressiva";"PercPresenteismo";"DespesaMedicaMedia";"CustoMedioRefugoRetrabalho";"CustoMedioMPInsumos";"PReclamatoria";"CustoMedioReclamatorias";"PercentualReabilitacao";"CustoMedioReabilitacao";"SavingProdutividade";"VarVolumeVendaQualidade";"CustoMedSubstituporTempo";"GanhoImagemReceitaEsperado";"NumeroMultasAPriori_Lei1";"NumeroMultasAPriori_Lei2";"NumeroMultasAPriori_Lei3";"NumeroMultasAPriori_Lei4";"NumeroMultasAPriori_Lei5";"CustoMedioMulta_Lei1";"CustoMedioMulta_Lei2";"CustoMedioMulta_Lei3";"CustoMedioMulta_Lei4";"CustoMedioMulta_Lei5";"Atendimento_Lei1";"Atendimento_Lei2";"Atendimento_Lei3";"Atendimento_Lei4";"Atendimento_Lei5";"DiasInterrupcaoAcidenteObito";"DiasInterrupcaoAcidenteOutros";"LucroCessanteDiario";"EventoInterdicao";"DiasInterdicaoFiscalizacao";"CustoMedio_NB_91";"CustoMedio_NB_92";"CustoMedio_NB_93";"CustoMedio_NB_94";"Pev_Afmenor15_Tipico";"Pev_Afmaior15_Tipico";"Pev_Safast_Tipico";"Pev_Obito_Tipico";"Pev_Afmenor15_Trajeto";"Pev_Afmaior15_Trajeto";"Pev_Safast_Trajeto";"Pev_Obito_Trajeto";"Pev_Afmenor15_DoenOcup";"Pev_Afmaior15_DoenOcup";"Pev_Safast_DoenOcup";"Pev_Obito_DoenOcup";"Pev_Afmenor15_NRelac";"Pev_Afmaior15_NRelac";"Pev_Safast_NRelac";"Pev_Obito_NRelac";"TaxaFaltas";"Beta0ReajustePlano";"BetaFreqReajustePlano";"BetaGravReajustePlano";"Beta0TempoContratacao";"BetaPIBTempoContratacao";"BetaFreqTempoContratacao";"BetaGravTempoContratacao";"TempoContratacaoPadrao";"Beta0IFrequenciaFAP";"Beta1IFrequenciaFAP";"Beta0IGravidadeFAP";"Beta1IGravidadeFAP";"Beta0ICustoFAP";"Beta1ICustoFAP";"Beta0DesligVoluntarios";"BetaPIBDesigVoluntarios";"BetaFreqDesligVoluntarios";"BetaGravDesligVoluntarios";"GanhoQualidade";"GanhoProdutividade";"FatorB91";"FatorB92";"FatorB93";"FatorB94";"LucroCessanteAcidenteObito";"LucroCessanteAcidenteOutros";"LucroCessanteInterdicaoFiscalizacao";"TempoComputadoMedio";"DespesasSeguroPatrimonial";"Funcionarios";"FolhadePagamento";"RATTabela";"DiasUteis";"HorasPorDia";"CustoMDO";"Crise";"FatorCrise";"NB_91_Inicial";"NB_92_Inicial";"NB_93_Inicial";"NB_94_Inicial";"NB_31_Inicial";"NB_32_Inicial";"VarPIB";"DesligamentosInvoluntarios";"FuncDesligadosInicial";"DespesasPlanoInicial";"ProducaoProjetada";"MargemMedUnitaria";"TFrMaximaImagem";"TGrMaximaImagem";"Beta0Multa1";"Beta0Multa2";"Beta0Multa3";"Beta0Multa4";"Beta0Multa5";"Beta1Multa1";"Beta1Multa2";"Beta1Multa3";"Beta1Multa4";"Beta1Multa5";"CustoTotal";"Nev_Afmenor15_Tipico";"Nev_Afmaior15_Tipico";"Nev_Safast_Tipico";"Nev_Obito_Tipico";"Nev_Afmenor15_Trajeto";"Nev_Afmaior15_Trajeto";"Nev_Safast_Trajeto";"Nev_Obito_Trajeto";"Nev_Afmenor15_DoenOcup";"Nev_Afmaior15_DoenOcup";"Nev_Safast_DoenOcup";"Nev_Obito_DoenOcup";"Nev_Afmenor15_NRelac";"Nev_Afmaior15_NRelac";"Nev_Safast_NRelac";"Nev_Obito_NRelac";"NFaltas";"NSubstituidos";"DespesaTurnover";"NumeroMultas_Lei1";"NumeroMultas_Lei2";"NumeroMultas_Lei3";"NumeroMultas_Lei4";"NumeroMultas_Lei5";"DespesaMultas";"EventosNBs";"NB_91";"NB_92";"NB_94";"NB_93";"NB_91_Acumulado";"NB_92_Acumulado";"NB_93_Acumulado";"NB_94_Acumulado";"HorasPresenteismo";"DespesaPresenteismo";"EventosDespesasMedicas";"DespesasMedicas";"EventosRefugoeRetrabalho";"DespesasRefugoERetrabalho";"EventosMPInsumos";"DespesasMPInsumos";"EventosIndiceFrequenciaAmpliado";"IndiceFrequenciaAmpliado";"IndiceGravidadeAmpliado";"PercDesligamentoVoluntarios";"DesligamentosVoluntarios";"DespesasClima";"FuncionariosDesligados";"TurnoverGeral";"NReclamatorias";"DespesasReclamatorias";"ReajustePlanoEstimado";"DespesasPlanodeSaude";"EventosReabilitacao";"DespesasReabilitacao";"TempoContratacaoEstimado";"DespesasImagemContratacao";"DespesasInterrupcaoAcidentes";"DespesasInterdicaoFiscalizacao";"HorasHomemExposicaoRisco";"EventosTaxasFrequenciaeGravidade";"TaxaFrequencia";"TaxaGravidade";"DiasAbsenteismo";"DespesaAbsenteismo";"NB_AcaoRegressivaINSSAcumulado";"AcoesRegressivasINSS_B91";"AcoesRegressivasINSS_B92";"AcoesRegressivasINSS_B93";"AcoesRegressivasINSS_B94";"AcoesRegressivasINSS";"CustoMedioPonderadoAcaoRegressiva";"DespesaAcoesRegressivasINSS";"HouveGanhoImagemReceita";"GanhoImagemReceita";"CustoTotalBeneficiosFAP";"EventosFrequenciaFAP";"FolhaSalarialMediaFAP";"FuncionariosMedioFAP";"TurnoverGeralMedioFAP";"CustoBeneficiosFAP_Ultimos2Anos";"DenomIndiceGravidadeFAP";"IndiceFrequenciaFAP";"PercentilFrequenciaFAP";"IndiceGravidadeFAP";"PercentilGravidadeFAP";"IndiceCustoFAP";"PercentilCustoFAP";"FAPSemAjuste";"FAP";"RATAjustado";"DespesaFAP";"CustoTotalDescontado";"DespesaTurnoverDescontado";"DespesaAbsenteismoDescontado";"DespesaMultasDescontado";"DespesaAcoesRegressivasINSSDescontado";"DespesaFAPDescontado";"DespesasImagemContratacaoDescontado";"DespesasReabilitacaoDescontado";"DespesasPlanodeSaudeDescontado";"DespesasReclamatoriasDescontado";"DespesasClimaDescontado";"DespesasMedicasDescontado";"DespesasRefugoERetrabalhoDescontado";"DespesasMPInsumosDescontado";"DespesaPresenteismoDescontado";"DespesasInterrupcaoAcidentesDescontado";"DespesasInterdicaoFiscalizacaoDescontado";"DespesasSeguroPatrimonialDescontado";"GanhoQualidadeDescontado";"GanhoProdutividadeDescontado"
"667";"ASIS";2017;75;0;0;0;0;0;370,820364287747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8150,10536050941;0;0;0;0,255547370837074;0,0168830633400688;0,14483980055194;0;0,00371651991905208;0,00371651991905208;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;0;53;3;30;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;7;0;0;0;7;0;0;0;0;0;86;-31890,5513287463;86;0;86;0;88;425,12077294686;44,9275362318841;0,13220022506494;27;0;31;0,14975845410628;0;0;0,525119860613647;-53799,71;0;0;0;0;0;0;475437,6;86;180,886;0;0;0;7;0;0;0;0;0;0;0;TRUE;0;57050,7375235658;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;0;0;0;0;0;-201154,65360153;0;0;-53799,71;0;0;-31890,5513287463;0;0;0;0;0;0;0;0
"668";"Iniciativa1";2017;75;0;0;0;0;0;370,820364287747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8150,10536050941;0;0;0;0,15141006603703;0,00808058770354824;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;140929;31;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;48;-17799,3774858119;48;0;48;0;48;231,884057971014;24,3961352657005;0,13220022506494;27;0;29;0,140096618357488;0;0;0,092860234128441;-53799,71;0;0;0;0;0;0;475437,6;48;100,96;0;0;0;5;0;0;0;0;0;0;0;TRUE;0;40750,526802547;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;140929;0;0;0;0;-201154,65360153;0;0;-53799,71;0;0;-17799,3774858119;0;0;0;0;0;0;0;0
"669";"Iniciativa2";2017;75;0;0;0;0;0;370,820364287747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8150,10536050941;0;0;0;0,126175055030858;0,00858562443502;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;9500;26;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;43;-15945,2756643731;43;0;43;0;43;207,729468599034;21,9806763285024;0,13220022506494;27;0;29;0,140096618357488;0;0;0,0420061604242991;-53799,71;0;0;0;0;0;0;475437,6;43;90,443;0;0;0;5;0;0;0;0;0;0;0;TRUE;0;40750,526802547;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;9500;0;0;0;0;-201154,65360153;0;0;-53799,71;0;0;-15945,2756643731;0;0;0;0;0;0;0;0
"670";"ASIS";2018;75;0;0;0;0;0;117,171516070808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1378,64147864;0;0;0;0,119900501833173;0,00637209995817676;0,0370515683102375;0;0,000390442976182995;0,000390442976182995;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;0;25;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;9;0;0;0;0;0;34;-3983,83154640747;34;0;34;0;34;164,251207729469;17,0048309178744;0,13220022506494;27;0;28;0,135265700483092;0;0;-0,0627532314062332;-50423,6043487818;0;0;0;0;0;0;475437,6;34;71,513;0;0;0;9;0;0;0;0;0;0;0;TRUE;0;2757,28295728;10;5284226,59;208;0,29273622705314;69515,6705235658;1000;48,0769230769231;21,2803810291799;4,80769230769231;81,6873398877218;0,0131553159842008;8,6089595673589;0,991662944783554;0,995831472391777;0,0298749441717533;-129270,64740783;0;0;0;0;0;-117518,770370754;0;0;-45839,6403170743;0;0;-3621,66504218861;0;0;0;0;0;0;0;0
"671";"Iniciativa1";2018;75;0;0;0;0;0;117,171516070808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1378,64147864;0;0;0;0,15141006603703;0,00808058770354824;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;31;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;10;0;0;0;0;0;48;-5624,23277139878;48;0;48;0;48;231,884057971014;24,3961352657005;0,13220022506494;27;0;29;0,140096618357488;0;0;0,092860234128441;-58795,5636666422;0;0;0;0;0;0;475437,6;48;100,96;0;0;0;10;0;0;0;0;0;0;0;TRUE;0;6893,2073932;8;5284226,59;208;0,287905309178744;53215,459802547;800;38,4615384615385;17,6728562443336;3,84615384615385;66,4624824544336;0,0100706241294144;8,53253603769067;0,813932426367743;0,906966213183872;0,0272089863955162;-129270,64740783;12727,2727272727;0;0;0;0;-117518,770370754;0;0;-53450,5124242202;0;0;-5112,9388830898;0;0;0;0;0;0;0;0
"672";"Iniciativa2";2018;75;0;0;0;0;0;117,171516070808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1378,64147864;0;0;0;0,126175055030858;0,00858562443502;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;1500;26;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;10;0;0;0;0;0;43;-5038,37519104474;43;0;43;0;43;207,729468599034;21,9806763285024;0,13220022506494;27;0;29;0,140096618357488;0;0;0,0420061604242991;-56059,6292490408;0;0;0;0;0;0;475437,6;43;90,443;0;0;0;10;0;0;0;0;0;0;0;TRUE;0;6893,2073932;8;5284226,59;208;0,287905309178744;53215,459802547;800;38,4615384615385;17,6728562443336;3,84615384615385;66,4624824544336;0,0100706241294144;8,53253603769067;0,813932426367743;0,906966213183872;0,0272089863955162;-129270,64740783;1363,63636363636;0;0;0;0;-117518,770370754;0;0;-50963,2993173098;0;0;-4580,34108276795;0;0;0;0;0;0;0;0
"673";"ASIS";2019;75;0;0;0;0;0;228,126793932241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4140,7848411301;0;0;0;0,179667984389941;0,010995147422117;0,0835527320120713;0;0,00159081161405135;0,00159081161405135;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,03;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;0;37;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;14;0;0;0;0;0;56;-12775,1004602055;56;0;56;0;56;270,531400966184;28,1642512077295;0,13220022506494;27;0;29;0,140096618357488;0;0;0,172192589106902;-59106,1753337006;0;0;0;0;0;0;475437,6;56;117,786;0;0;0;14;0;0;0;0;0;0;0;TRUE;0;20703,9242056505;9;5284226,59;207;0,142512077294686;59808,0204808459;900;43,4782608695652;19,5550430886012;4,34782608695652;74,4058863326709;0,0113182164811078;8,56344525507507;0,906634500712143;0,953317250356072;0,0285995175106821;-157865,974367144;0;0;0;0;0;-130467,747410863;0;0;-48848,0787881823;0;0;-10557,9342646326;0;0;0;0;0;0;0;0
"674";"Iniciativa1";2019;75;0;0;0;0;0;228,126793932241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4140,7848411301;0;0;0;0,15141006603703;0,00808058770354824;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,03;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;31;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;15;0;0;0;0;0;48;-10950,0861087475;48;0;48;0;48;231,884057971014;24,3961352657005;0,13220022506494;27;0;29;0,140096618357488;0;0;0,092860234128441;-64255,3334744403;0;0;0;0;0;0;475437,6;48;100,96;0;0;0;15;0;0;0;0;0;0;0;TRUE;0;20703,9242056505;10;5284226,59;207;0,140096618357488;47643,734195747;1000;48,3091787439614;21,3675193090071;4,83091787439614;82,0550900672699;0,00901621711035428;8,50641300501935;0,995642774850806;0,997821387425403;0,0299346416227621;-143778,449398135;11570,2479338843;0;0;0;0;-118825,164791847;0;0;-53103,5813838349;0;0;-9049,65794111367;0;0;0;0;0;0;0;0
"675";"Iniciativa2";2019;75;0;0;0;0;0;228,126793932241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4140,7848411301;0;0;0;0,126175055030858;0,00858562443502;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,03;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;1500;26;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;15;0;0;0;0;0;43;-9809,45213908634;43;0;43;0;43;207,729468599034;21,9806763285024;0,13220022506494;27;0;29;0,140096618357488;0;0;0,0420061604242991;-58414,4790286027;0;0;0;0;0;0;475437,6;43;90,443;0;0;0;15;0;0;0;0;0;0;0;TRUE;0;20703,9242056505;10;5284226,59;207;0,140096618357488;47643,734195747;1000;48,3091787439614;21,3675193090071;4,83091787439614;82,0550900672699;0,00901621711035428;8,50641300501935;0,995642774850806;0,997821387425403;0,0299346416227621;-143778,449398135;1239,6694214876;0;0;0;0;-118825,164791847;0;0;-48276,4289492584;0;0;-8106,98523891433;0;0;0;0;0;0;0;0
"676";"ASIS";2017;76;0;0;0;0;0;179,691212681952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2853,88380937668;0;0;0;0,153773992115626;0,00898848989584205;0,0629663785534115;0;0,000981744677873899;0,000981744677873899;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;0;32;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;47;-8445,48699605173;47;0;47;0;47;227,053140096618;24,0096618357488;0,13220022506494;27;0;29;0,140096618357488;0;0;0,0847235823357784;-53799,71;0;0;0;0;0;0;475437,6;47;98,856;0;0;0;5;0;0;0;0;0;0;0;TRUE;0;14269,4190468834;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;0;0;0;0;0;-201154,65360153;0;0;-53799,71;0;0;-8445,48699605173;0;0;0;0;0;0;0;0
"677";"Iniciativa1";2017;76;0;0;0;0;0;179,691212681952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2853,88380937668;0;0;0;0,15141006603703;0,00808058770354824;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;140929;31;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;48;-8625,17820873368;48;0;48;0;48;231,884057971014;24,3961352657005;0,13220022506494;27;0;29;0,140096618357488;0;0;0,092860234128441;-53799,71;0;0;0;0;0;0;475437,6;48;100,96;0;0;0;5;0;0;0;0;0;0;0;TRUE;0;14269,4190468834;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;140929;0;0;0;0;-201154,65360153;0;0;-53799,71;0;0;-8625,17820873368;0;0;0;0;0;0;0;0
"678";"Iniciativa2";2017;76;0;0;0;0;0;179,691212681952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2853,88380937668;0;0;0;0,126175055030858;0,00858562443502;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,01;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;9500;26;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;5;0;0;0;0;0;43;-7726,72214532392;43;0;43;0;43;207,729468599034;21,9806763285024;0,13220022506494;27;0;29;0,140096618357488;0;0;0,0420061604242991;-53799,71;0;0;0;0;0;0;475437,6;43;90,443;0;0;0;5;0;0;0;0;0;0;0;TRUE;0;14269,4190468834;6;4891903,4675;210;0,4535125;18982,553;600;28,5714285714286;13,9622593227775;2,85714285714286;50,80262909448;0,00388040220460462;8,37917270961964;0,630899624333102;0,815449812166551;0,0244634943649965;-201154,65360153;9500;0;0;0;0;-201154,65360153;0;0;-53799,71;0;0;-7726,72214532392;0;0;0;0;0;0;0;0
"679";"ASIS";2018;76;0;0;0;0;0;203,620326189738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3480,31044778771;0;0;0;0,166585384547438;0,00998095582244346;0,0731079237724659;0;0,00127027595968653;0,00127027595968653;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;0;34;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;10;0;0;0;0;0;51;-10384,6366356766;51;0;51;0;51;246,376811594203;25,8454106280193;0,13220022506494;27;0;29;0,140096618357488;0;0;0,123372678350926;-60437,1243172031;0;0;0;0;0;0;475437,6;51;107,27;0;0;0;10;0;0;0;0;0;0;0;TRUE;0;17401,5522389386;8;5284226,59;208;0,287905309178744;26734,3520468834;800;38,4615384615385;17,6728562443336;3,84615384615385;66,4624824544336;0,00505927435009622;8,40837937745787;0,813559956387045;0,906779978193523;0,0272033993458057;-129270,64740783;0;0;0;0;0;-117518,770370754;0;0;-54942,8402883665;0;0;-9440,57875970602;0;0;0;0;0;0;0;0
"680";"Iniciativa1";2018;76;0;0;0;0;0;203,620326189738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3480,31044778771;0;0;0;0,15141006603703;0,00808058770354824;0,0733910638060932;0;0,00079960019990005;0,00079960019990005;0;0;0;0;0;0;0;0;0;0;0;-0,420765910283392;0;0,0210535865135147;0;0;0;0;0;3,24275710494875;0,375182577624007;5,56305272128069;15,8338517306198;8,28303538149459;24,7750936773954;0,13220022506494;0;0;0;0;0;2,4;0;1;0;0;0;0;0;0;207;5284226,59;0,03;261;8,8;11,1144482262236;0;0,1;0;0;0;0;0;0;0,02;0;0;53799,71;1;0;10000;10000;0;0;0;0;0;0;0;0;0;0;14000;31;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;5;0;0;0;10;0;0;0;0;0;48;-9773,77565710742;48;0;48;0;48;231,884057971014;24,3961352657005;0,13220022506494;27;0;29;0,140096618357488;0;0;0,092860234128441;-58795,5636666422;0;0;0;0;0;0;475437,6;48;100,96;0;0;0;10;0;0;0;0;0;0;0;TRUE;0;17401,5522389386;8;5284226,59;208;0,287905309178744;26734,3520468834;800;38,4615384615385;17,6728562443336;3,84615384615385;66,4624824544336;0,00505927435009622;8,40837937745787;0,813559956387045;0,906779978193523;0,0272033993458057;-129270,64740783;12727,2727272727;0;0;0;0;-117518,770370754;0;0;-53450,5124242202;0;0;-8885,25059737038;0;0;0;0;0;0;0;0
