"","Cenario","Ano","Replicacao","TaxaFaltas","CustoMedSubstitu","DiasMedAfast_Men15","PInvalidez","PAcaoRegressiva","PercPresenteismo","DespesaMedicaMedia","CustoMedioRefugoRetrabalho","CustoMedioMPInsumos","PReclamatoria","CustoMedioReclamatorias","PercentualReabilitacao","CustoMedioReabilitacao","SavingProdutividade","VarVolumeVendaQualidade","CustoMedSubstituporTempo","GanhoImagemReceitaEsperado","NumeroMultasAPriori_Lei1","NumeroMultasAPriori_Lei2","NumeroMultasAPriori_Lei3","NumeroMultasAPriori_Lei4","NumeroMultasAPriori_Lei5","CustoMedioMulta_Lei1","CustoMedioMulta_Lei2","CustoMedioMulta_Lei3","CustoMedioMulta_Lei4","CustoMedioMulta_Lei5","Atendimento_Lei1","Atendimento_Lei2","Atendimento_Lei3","Atendimento_Lei4","Atendimento_Lei5","DiasInterrupcaoAcidenteObito","DiasInterrupcaoAcidenteOutros","LucroCessanteDiario","EventoInterdicao","DiasInterdicaoFiscalizacao","Pev_Safast_Tipico","Pev_Safast_Trajeto","Pev_Safast_DoenOcup","Pev_Safast_NRelac","Pev_Obito_Tipico","Pev_Obito_Trajeto","Pev_Obito_DoenOcup","Pev_Obito_NRelac","Pev_Afmenor15_Tipico","Pev_Afmenor15_Trajeto","Pev_Afmenor15_DoenOcup","Pev_Afmenor15_NRelac","Pev_Afmaior15_Tipico","Pev_Afmaior15_Trajeto","Pev_Afmaior15_DoenOcup","Pev_Afmaior15_NRelac","Funcionarios","FolhadePagamento","RATTabela","HorasPorDia","CustoMDO","Crise","FatorCrise","NB_91_Inicial","NB_92_Inicial","NB_93_Inicial","NB_94_Inicial","NB_31_Inicial","NB_32_Inicial","Beta0DesligVoluntarios","BetaFreqDesligVoluntarios","BetaGravDesligVoluntarios","BetaPIBDesigVoluntarios","VarPIB","DesligamentosInvoluntarios","FuncDesligadosInicial","DespesasPlanoInicial","Beta0ReajustePlano","BetaFreqReajustePlano","BetaGravReajustePlano","ProducaoProjetada","MargemMedUnitaria","Beta0TempoContratacao","BetaFreqTempoContratacao","BetaGravTempoContratacao","BetaPIBTempoContratacao","TempoContratacaoPadrao","IFrMaximoImagem","IGrMaximoImagem","Beta0Multa1","Beta0Multa2","Beta0Multa3","Beta0Multa4","Beta0Multa5","Beta1Multa1","Beta1Multa2","Beta1Multa3","Beta1Multa4","Beta1Multa5","CustoMedio_NB_91","CustoMedio_NB_92","CustoMedio_NB_93","CustoMedio_NB_94","Beta0IFrequenciaFAP","Beta1IFrequenciaFAP","Beta0IGravidadeFAP","Beta1IGravidadeFAP","Beta0ICustoFAP","Beta1ICustoFAP","CustoTotal","Nev_Afmenor15_Tipico","Nev_Afmaior15_Tipico","Nev_Safast_Tipico","Nev_Obito_Tipico","Nev_Afmenor15_Trajeto","Nev_Afmaior15_Trajeto","Nev_Safast_Trajeto","Nev_Obito_Trajeto","Nev_Afmenor15_DoenOcup","Nev_Afmaior15_DoenOcup","Nev_Safast_DoenOcup","Nev_Obito_DoenOcup","Nev_Afmenor15_NRelac","Nev_Afmaior15_NRelac","Nev_Safast_NRelac","Nev_Obito_NRelac","NFaltas","NSubstituidos","DespesaTurnover","NumeroMultas_Lei1","NumeroMultas_Lei2","NumeroMultas_Lei3","NumeroMultas_Lei4","NumeroMultas_Lei5","DespesaMultas","NB_91","NB_92","NB_93","NB_94","NB_31","NB_32","NB_91_Acumulado","NB_92_Acumulado","NB_93_Acumulado","NB_94_Acumulado","NB_31_Acumulado","NB_32_Acumulado","HorasPresenteismo","DespesaPresenteismo","EventosDespesasMedicas","DespesasMedicas","EventosRefugoeRetrabalho","DespesasRefugoERetrabalho","EventosMPInsumos","DespesasMPInsumos","EventosIndiceFrequenciaAmpliado","IndiceFrequenciaAmpliado","IndiceGravidadeAmpliado","PercDesligamentoVoluntarios","DesligamentosVoluntarios","DespesasClima","FuncionariosDesligados","FuncionariosDesligadosAcumulado","TurnoverGeral","NReclamatorias","DespesasReclamatorias","ReajustePlanoEstimado","DespesasPlanodeSaude","EventosReabilitacao","DespesasReabilitacao","GanhoProdutividade","GanhoQualidade","TempoContratacaoEstimado","DespesasImagemContratacao","HouveGanhoImagemReceita","GanhoImagemReceita","DiasTotaisInterrupcaoAcidente","DespesasInterrupcaoAcidentes","DespesasInterdicaoFiscalizacao","DiasAbsenteismo","DespesaAbsenteismo","NB_AcaoRegressivaINSSAcumulado","AcoesRegressivasINSS","CustoMedioPonderadoAcaoRegressiva","DespesaAcoesRegressivasINSS","CustoTotalBeneficiosFAP","EventosFrequenciaFAP","FolhaSalarialMediaFAP","FuncionariosMedioFAP","TurnoverGeralMedioFAP","CustoBeneficiosFAP_Ultimos2Anos","DenomIndiceGravidadeFAP","IndiceFrequenciaFAP","PercentilFrequenciaFAP","IndiceGravidadeFAP","PercentilGravidadeFAP","IndiceCustoFAP","PercentilCustoFAP","FAP","RATAjustado","DespesaFAP","CustoTotalDescontado","DespesaTurnoverDescontado","DespesaAbsenteismoDescontado","DespesaMultasDescontado","DespesaAcoesRegressivasINSSDescontado","DespesaFAPDescontado","DespesasImagemContratacaoDescontado","DespesasReabilitacaoDescontado","DespesasPlanodeSaudeDescontado","DespesasReclamatoriasDescontado","DespesasClimaDescontado","DespesasMedicasDescontado","DespesasRefugoERetrabalhoDescontado","DespesasMPInsumosDescontado","DespesaPresenteismoDescontado","DespesasInterrupcaoAcidentesDescontado","DespesasInterdicaoFiscalizacaoDescontado","GanhoQualidadeDescontado","GanhoProdutividadeDescontado"
"212","Iniciativa1",2018,6,3.0299989835015,813.683100469335,2.97432115069439,0.20305430310391,0.0499458735386339,0.00499248726393121,1480.90502111135,1493.70937217264,1481.4519640518,0.00993088194942788,807.262805038089,0.0499997255145557,800.14038148274,0.100035323983939,0.0995683004175531,7.9879371371502,10073.7123041359,9,9,9,9,9,300.362879239897,298.282630872848,302.312377006539,297.552461947301,302.850506936885,1.01299134336479,1.00234013242173,0.994212254287757,1.00817721926035,1.00342508899531,7.9653072203077,0.502844899907421,792.801830471317,1.02007086808031,7.04623504794572,0.000250684655359165,0.000254179359949563,0.000247898414163021,0.000248870072261904,0.000252986226021708,0.000257195880670738,0.000254091956257755,0.000251747125073413,0.000248348822393188,0.000253451138068508,0.000250125861625834,0.000251776735768885,0.000249350456588043,0.000247791730524548,0.000248638950464072,0.000251816257628341,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9090,8,-6509.46480375468,0,0,0,0,0,0,1,1,3,2,1,0,3,3,7,5,3,1,119.819694334349,-1797.29541501524,6,-8885.43012666812,8,-11949.6749773812,8,-11851.6157124144,16,5.33333333333333,31.62,0.000380533333333333,1,-813.683100469335,19,48,0.00633333333333333,0.476682333572538,-384.807917711869,0.00379533333333333,-37.9533333333333,0,0,1004.35465279875,2998.9972085767,38.0533333333333,-5623.61425038224,FALSE,0,9.47384192002996,-7510.87921579565,-6268.22822220508,9101.89728460278,-1092227.67415233,18,1,50000,-50000,350000,12,7589052.435,1606.5,0.133166666666667,6e+05,2600,7.46965452847806,8.46965452847806,1.61842514783691,2.61842514783691,0.0790612537123681,1.07906125371237,0.0887090169388526,0.266127050816558,-2811564.29754883,45454.5454545454,-5917.69527614061,-992934.249229394,0,-45454.5454545454,-2555967.54322621,-5112.37659125658,0,-34.5030303030303,-349.825379738063,-739.711909517577,-8077.66375151647,-10863.3408885283,-10774.1961021949,-1633.90492274112,-6828.07201435968,-5698.38929291371,2726.36109870609,913.049684362502
"213","Iniciativa1",2017,7,3.02853145287918,792.96554829335,3.01004967311664,0.200546517106603,0.050720867972685,0.00498124096448845,1519.61082334522,1488.57202789501,1489.61281942481,0.00993816103404532,793.785752982691,0.0497412129590843,805.387386259515,0.101322246669383,0.0995819905256014,8.04314981450058,10024.7248721016,9,9,9,9,9,299.411728718089,298.523975453105,301.191832742632,299.289496977414,294.946291629664,1.00116076236741,0.987190399386076,0.992525939232922,0.994786137611984,0.9989776445109,7.95075000297355,0.505274789079996,805.200048596753,1.01463937845316,7.00953738910697,0.000251700345595283,0.000251723307396011,0.000247430736207678,0.000253655821754628,0.000245611478205617,0.000252168075155259,0.000253074802252819,0.000249308232857656,0.000249073743372506,0.000248307850766064,0.000249683066430584,0.000250455329716045,0.000248735813134998,0.000247719731187113,0.000249345546257119,0.000249064720619909,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9086,8,-6343.7243863468,0,0,0,0,0,0,1,1,3,2,1,0,2,2,4,3,2,1,119.549783147723,-1793.24674721584,6,-9117.66494007133,8,-11908.5762231601,8,-11916.9025553985,16,5.33333333333333,31.6066666666667,0.0003804,1,-792.96554829335,19,29,0.00633333333333333,0.288206669987314,-228.774348550514,0.003794,-10000,0,0,1013.22246669383,2987.45971576804,38.04,-5660.44711345293,FALSE,0,9.46657437021354,-7622.48614294072,-6299.37623396431,9098.04019869247,-1091764.8238431,11,1,50000,-50000,350000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,50000,-6343.7243863468,-1091764.8238431,0,-50000,-2811564.29754883,-5660.44711345293,0,-10000,-228.774348550514,-792.96554829335,-9117.66494007133,-11908.5762231601,-11916.9025553985,-1793.24674721584,-7622.48614294072,-6299.37623396431,2987.45971576804,1013.22246669383
"214","Iniciativa1",2018,7,2.98062120259232,796.481869421725,3.0369460149566,0.200838213311695,0.0513910103300846,0.00501476595312898,1501.38813095049,1497.9767455795,1498.04984675681,0.0100293454781021,799.20221923854,0.0498006327616053,796.328799323514,0.101011524872104,0.101055723759016,7.95984602293221,10025.5135482453,9,9,9,9,9,303.509983885173,301.009902686334,299.442279865557,297.089356219343,299.259595702251,0.997039162462963,0.996277854743914,0.997212683213557,0.993526629642412,1.00334635400216,7.98411521966292,0.49567376829903,797.278754245911,0.989453382393605,6.96184357905044,0.000250873779587071,0.000248366585260706,0.000257759942004358,0.000247074081001645,0.0002472792875087,0.000251312395148657,0.000247908085121406,0.000252354274599351,0.000251653746892137,0.000254760500428804,0.000247837087461712,0.000255191687800592,0.000251970671121727,0.000247458905120148,0.000247257315577958,0.000249025801227327,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8942,8,-6371.8549553738,0,0,0,0,0,0,1,1,3,2,1,0,3,3,7,5,3,1,120.354382875096,-1805.31574312643,6,-9008.32878570293,8,-11983.813964636,8,-11984.3987740545,16,5.33333333333333,31.1266666666667,0.0003756,1,-796.481869421725,19,48,0.00633333333333333,0.4814085829489,-384.742807853241,0.003746,-37.46,0,0,1014.15570971593,3043.79839962155,37.56,-5529.22744136963,FALSE,0,9.47113652456001,-7551.13592959415,-6041.18972467003,8954.14778405983,-1074497.73408718,18,1,50000,-50000,350000,12,7589052.435,1606.5,0.133166666666667,6e+05,2600,7.46965452847806,8.46965452847806,1.61842514783691,2.61842514783691,0.0790612537123681,1.07906125371237,0.0887090169388526,0.266127050816558,-2811564.29754883,45454.5454545454,-5792.59541397618,-976816.121897436,0,-45454.5454545454,-2555967.54322621,-5026.57040124512,0,-34.0545454545455,-349.766188957492,-724.074426747023,-8189.38980518448,-10894.3763314873,-10894.9079764132,-1641.19613011494,-6864.66902690377,-5491.99065879094,2767.08945420141,921.959736105388
"215","Iniciativa1",2017,8,2.97582704000408,795.683349411933,2.9818746591877,0.201552589605539,0.0504153154902064,0.0051050924978666,1497.64464358378,1519.29564459504,1507.21999820677,0.0101026140304722,799.255034426702,0.0484626156453866,789.076801870659,0.0986811860765836,0.101101447220033,8.07394034814328,9695.65921605229,9,9,9,9,9,298.452359297441,295.156879158645,301.791111816489,302.220225364942,303.198297765643,1.00008555307189,0.984775599996308,1.01283979531191,0.98003988813784,0.995402220444101,7.88542517487949,0.48859332998186,801.099405808432,1.0021467590693,6.935658918689,0.000250526321537613,0.000252871919218877,0.00025231797158987,0.0002539326099267,0.000253382706518776,0.000248761260674289,0.000248541799546337,0.000245152507228243,0.000254140671511994,0.000248385634065114,0.000254933245348295,0.000246754394184892,0.000252083579894333,0.000253481261905108,0.00025187005046288,0.000251237390478967,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8927,8,-6365.46679529547,0,0,0,0,0,0,1,1,3,2,1,0,2,2,4,3,2,1,122.522219948798,-1837.83329923198,6,-8985.8678615027,8,-12154.3651567603,8,-12057.7599856542,16,5.33333333333333,31.0766666666667,0.0003751,1,-795.683349411933,19,29,0.00633333333333333,0.292975806883694,-234.162388617018,0.003741,-10000,0,0,986.811860765837,3033.04341660099,37.51,-5600.81168010351,FALSE,0,9.35120516482507,-7491.24490113411,-6124.88795474651,8938.92749863675,-1072671.29983641,11,1,50000,-50000,350000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,50000,-6365.46679529547,-1072671.29983641,0,-50000,-2811564.29754883,-5600.81168010351,0,-10000,-234.162388617018,-795.683349411933,-8985.8678615027,-12154.3651567603,-12057.7599856542,-1837.83329923198,-7491.24490113411,-6124.88795474651,3033.04341660099,986.811860765837
"216","Iniciativa1",2018,8,2.98258654148176,786.016438013101,2.98321192484402,0.20262900438352,0.0499005528777041,0.00498140361647259,1457.78197364908,1468.87930661338,1501.1344137007,0.0100594330988797,802.981667827185,0.0498282417298675,787.806429509412,0.0992100366056052,0.100431271715165,7.87559848559912,9960.80267188158,9,9,9,9,9,300.566103392977,303.29574040314,296.112549600241,299.547639080531,296.909956157367,0.995067070664338,0.984959892512526,1.01832434743964,1.00993521841647,0.998632014192765,8.02528082627066,0.507844001266887,793.231379115895,0.997623688675838,6.98790901197071,0.00025099020700563,0.000248046491533503,0.00024844590292258,0.000247008732962328,0.000247897761581325,0.000244137659908447,0.000256903989194214,0.000253524169198781,0.000250747205465354,0.000247221421164274,0.000249834557343267,0.00025165901273428,0.000248597808505004,0.000249572223917342,0.000250808776865021,0.000253910763194791,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8948,8,-6288.1315041048,0,0,0,0,0,0,1,1,3,2,1,0,3,3,7,5,3,1,119.553686795342,-1793.30530193013,6,-8746.6918418945,8,-11751.0344529071,8,-12009.0753096056,16,5.33333333333333,31.1466666666667,0.0003758,1,-786.016438013101,19,48,0.00633333333333333,0.482852788746224,-387.72193762245,0.003748,-37.48,0,0,996.068767520276,3024.98990406076,37.58,-5473.6984594611,FALSE,0,9.54881283007132,-7574.41797011703,-6082.84241490809,8959.93284769938,-1075191.94172393,18,1,50000,-50000,350000,12,7589052.435,1606.5,0.133166666666667,6e+05,2600,7.46965452847806,8.46965452847806,1.61842514783691,2.61842514783691,0.0790612537123681,1.07906125371237,0.0887090169388526,0.266127050816558,-2811564.29754883,45454.5454545454,-5716.48318554982,-977447.219749023,0,-45454.5454545454,-2555967.54322621,-4976.089508601,0,-34.0727272727273,-352.474488747682,-714.560398193728,-7951.53803808591,-10682.7585935519,-10917.3411905506,-1630.27754720921,-6885.83451828821,-5529.85674082553,2749.99082187342,905.517061382069
"217","Iniciativa1",2017,9,3.01456137738994,785.424779412015,3.05179272905553,0.196873361304011,0.0498221901799096,0.00502988098049907,1497.01814452764,1515.52527450108,1480.47361337171,0.00992473390449168,790.999388869082,0.0509436735183484,812.124805717938,0.100360997589734,0.100338451596104,8.05578041688388,10023.7030141869,9,9,9,9,9,299.564066659037,299.164969129891,301.796120318579,297.78464854746,296.670287112403,1.02702310332042,1.00560682109312,0.99420026386679,0.999694750347573,0.995021195197438,8.07322880152087,0.499507843754241,802.177334009227,0.996417473921332,7.04021186646103,0.000247037648141873,0.000253652704688957,0.000251597567316415,0.000249409508731269,0.000251151543568055,0.000249618568814742,0.000244957088221918,0.000251502983556722,0.000247957317511456,0.000246671668624619,0.000254364731900002,0.000246842314488974,0.000253565666306872,0.0002488216733948,0.000249951052386945,0.000249382128820888,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9044,8,-6283.39823529612,0,0,0,0,0,0,1,1,3,2,1,0,2,2,4,3,2,1,120.717143531978,-1810.75715297966,6,-8982.10886716583,8,-12124.2021960086,8,-11843.7889069737,16,5.33333333333333,31.4666666666667,0.000379,1,-785.424779412015,19,29,0.00633333333333333,0.287817283230259,-227.663295141094,0.00378,-10000,0,0,1003.60997589734,3010.15354788313,37.9,-5647.90765027729,FALSE,0,9.57175233278359,-7678.24276810894,-6189.99268321622,9056.20717091622,-1086744.86050995,11,1,50000,-50000,350000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,50000,-6283.39823529612,-1086744.86050995,0,-50000,-2811564.29754883,-5647.90765027729,0,-10000,-227.663295141094,-785.424779412015,-8982.10886716583,-12124.2021960086,-11843.7889069737,-1810.75715297966,-7678.24276810894,-6189.99268321622,3010.15354788313,1003.60997589734
"218","Iniciativa1",2018,9,3.02020834244937,804.967572987028,3.00532048414602,0.201562480651604,0.0491805268062225,0.00500712839627644,1503.2966021966,1500.25988696466,1488.43619562954,0.0100145586159325,801.22551334841,0.0499609534307631,791.965541281952,0.100041506702914,0.100020509899034,7.94487978258644,9945.64651220043,9,9,9,9,9,309.990899346502,302.599653076316,301.446604763852,300.575334467583,305.083037553998,0.989911052799323,1.00897655054999,0.9873379194901,0.994102301634617,1.00081782555263,7.96133784476188,0.494799877842777,814.492130816608,1.01141815800883,7.02434967515486,0.000251282346872327,0.000247975771680491,0.000251300283619589,0.000248744769232258,0.000246340983515358,0.000252448558369272,0.00025102736702627,0.00025230495627873,0.000247983935990379,0.000251083217445285,0.000252679347646911,0.000247469658756854,0.000252446748976153,0.000250847177117643,0.000244413177086514,0.000248039651060189,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9061,8,-6439.74058389622,0,0,0,0,0,0,1,1,3,2,1,0,3,3,7,5,3,1,120.171081510635,-1802.56622265952,6,-9019.77961317961,8,-12002.0790957172,8,-11907.4895650363,16,5.33333333333333,31.5233333333333,0.000379566666666667,1,-804.967572987028,19,48,0.00633333333333333,0.480698813564761,-385.148153664397,0.00378566666666667,-37.8566666666667,0,0,1004.41672729726,3012.6177581589,37.9566666666667,-5578.70920280394,FALSE,0,9.44573747829021,-7693.47884582688,-6365.26438396124,9073.02128193658,-1088762.55383239,18,1,50000,-50000,350000,12,7589052.435,1606.5,0.133166666666667,6e+05,2600,7.46965452847806,8.46965452847806,1.61842514783691,2.61842514783691,0.0790612537123681,1.07906125371237,0.0887090169388526,0.266127050816558,-2811564.29754883,45454.5454545454,-5854.30962172384,-989784.139847627,0,-45454.5454545454,-2555967.54322621,-5071.55382073085,0,-34.4151515151515,-350.134685149452,-731.78870271548,-8199.7996483451,-10910.9809961066,-10824.9905136694,-1638.69656605411,-6994.07167802444,-5786.60398541931,2738.7434165081,913.106115724778
"219","Iniciativa1",2017,10,2.98483361390191,796.04801553595,2.96815759259958,0.201878742897802,0.0502890118325725,0.00497238934442746,1493.30404692734,1513.75684019914,1490.60539109838,0.0100418618047936,805.296462497973,0.0500547644504587,793.008469847213,0.097923581433642,0.100690171025129,7.9368278988272,10132.732576082,9,9,9,9,9,303.31820311683,306.463247780209,299.296050798453,298.644819377125,301.616965336731,0.983240824876843,0.994648526119685,1.00157832397839,0.9867630639715,0.99067910880163,7.95567744942003,0.496235944498625,784.78552998896,0.994663157901533,7.07457957595213,0.000248394754134395,0.000253076136907749,0.000253641336527813,0.000250009283891304,0.000246468690317532,0.000244496595544713,0.000246971393702688,0.000244417667975526,0.000247364470504386,0.000249546930438913,0.000254184690034999,0.000253770729492666,0.000250436738733573,0.000254011782968933,0.000252709129076503,0.000249697819741457,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8955,8,-6368.3841242876,0,0,0,0,0,0,1,1,3,2,1,0,2,2,4,3,2,1,119.337344266259,-1790.06016399388,6,-8959.82428156402,8,-12110.0547215932,8,-11924.8431287871,16,5.33333333333333,31.17,0.000376033333333333,1,-796.04801553595,19,29,0.00633333333333333,0.291213992339016,-234.513597860521,0.00375033333333333,-10000,0,0,979.235814336419,3020.70513075388,37.6033333333333,-5519.77278661136,FALSE,0,9.4443852829159,-7411.81690967309,-6074.63712558748,8966.8726303704,-1076024.71564445,11,1,50000,-50000,350000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,50000,-6368.3841242876,-1076024.71564445,0,-50000,-2811564.29754883,-5519.77278661136,0,-10000,-234.513597860521,-796.04801553595,-8959.82428156402,-12110.0547215932,-11924.8431287871,-1790.06016399388,-7411.81690967309,-6074.63712558748,3020.70513075388,979.235814336419
"220","Iniciativa1",2018,10,3.01806804963092,804.171162323161,3.0006756110115,0.201446464885633,0.0509615294168224,0.00508136504554095,1499.73801745,1487.92728477018,1528.51639657825,0.0101410125948858,808.122881728222,0.0501762818166372,805.645361375911,0.10072051844278,0.100074945129898,8.07044449110877,9888.5854913368,9,9,9,9,9,297.473671855071,294.218519844227,300.639931062179,295.887907797659,300.991438055557,1.00336842385887,0.991113875925846,1.00630538472679,1.02032569126823,1.00115296198565,8.00293426079337,0.496155263286714,810.199783807954,0.999777994139403,6.89487180477114,0.000247638696178821,0.000252668046265806,0.000248300791391752,0.000254986649859103,0.000249059013310465,0.000244982894563513,0.00024566481138609,0.000256017992783083,0.000249952960021779,0.000251076508000482,0.000253445103623634,0.000254663680892263,0.000250339168127629,0.000248911968338729,0.000250151159582689,0.000250765496046633,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9054,8,-6433.36929858529,0,0,0,0,0,0,1,1,3,2,1,0,3,3,7,5,3,1,121.952761092983,-1829.29141639474,6,-8998.42810469997,8,-11903.4182781614,8,-12228.131172626,16,5.33333333333333,31.5,0.000379333333333333,1,-804.171162323161,19,48,0.00633333333333333,0.486768604554519,-393.368847447423,0.00378333333333333,-37.8333333333333,0,0,1011.23400516551,3014.25734731253,37.9333333333333,-5663.29991422739,FALSE,0,9.49140005065351,-7689.93026907428,-6143.48181834332,9066.00270244405,-1087920.32429329,18,1,50000,-50000,350000,12,7589052.435,1606.5,0.133166666666667,6e+05,2600,7.46965452847806,8.46965452847806,1.61842514783691,2.61842514783691,0.0790612537123681,1.07906125371237,0.0887090169388526,0.266127050816558,-2811564.29754883,45454.5454545454,-5848.51754416844,-989018.47663026,0,-45454.5454545454,-2555967.54322621,-5148.45446747945,0,-34.3939393939394,-357.608043134021,-731.064693021055,-8180.38918609088,-10821.2893437831,-11116.4828842055,-1662.99219672249,-6990.84569915843,-5584.9834712212,2740.2339521023,919.303641059552
"221","Iniciativa1",2017,11,3.01238167697641,800.882257925197,3.00459786032256,0.196234903626767,0.0511727076206312,0.00496753454623708,1507.21523944005,1538.40706665541,1485.62977613109,0.00995651467371169,800.633167750126,0.050326410145117,808.961214900908,0.0988518964932531,0.0986876109292169,7.84066736351322,10155.3414024031,9,9,9,9,9,296.260297948615,296.366048609672,302.07934380341,299.638199516978,297.998506313299,1.00555921190742,0.971345851963018,0.993458360767845,1.000604637252,1.00399862181048,7.93512628723294,0.499112432269161,811.931251156182,1.03226176337321,7.01194936550548,0.000250485776328293,0.000254444331439524,0.000251501530828367,0.00024748241872302,0.000250836398259532,0.000251872574860737,0.000251826913791179,0.000250190629364651,0.000250199180490556,0.000246486437352718,0.00024879213340459,0.00024954712744093,0.000247639555431693,0.000252799623560976,0.000249685758086742,0.000249713017756469,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9037,8,-6407.05806340158,0,0,0,0,0,0,1,1,3,2,1,0,2,2,4,3,2,1,119.22082910969,-1788.31243664535,6,-9043.29143664029,8,-12307.2565332433,8,-11885.0382090487,16,5.33333333333333,31.4433333333333,0.000378766666666667,1,-800.882257925197,19,29,0.00633333333333333,0.288738925537639,-231.173960605968,0.00377766666666667,-10000,0,0,988.518964932531,2960.62832787651,37.8766666666667,-5493.61585936129,FALSE,0,9.43246358404043,-7658.51195927507,-6464.58358078437,9049.01839144129,-1085882.20697295,11,1,50000,-50000,350000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,50000,-6407.05806340158,-1085882.20697295,0,-50000,-2811564.29754883,-5493.61585936129,0,-10000,-231.173960605968,-800.882257925197,-9043.29143664029,-12307.2565332433,-11885.0382090487,-1788.31243664535,-7658.51195927507,-6464.58358078437,2960.62832787651,988.518964932531
